user,SVD,BIASEDMF,NMF,StochasticItemKNN,BayesianRidge,Tweedie,Ridge,RandomForest,Bagging,AdaBoost,GradientBoosting,LinearSVR
22,1.0,0.9671987306219144,0.957604974340798,0.9671987306219144,0.8845707994194447,0.8845707994194447,0.8845707994194447,0.8845707994194447,0.957604974340798,0.8845707994194447,0.8845707994194447,0.8845707994194447
23,0.7203140720596599,0.7873425674758959,0.6940730565571915,0.7024308202786386,0.5855761404044735,0.6177624648390877,0.5855761404044735,0.5652804338341509,0.5020281385224754,0.5050007929885483,0.5593351249020052,0.5855761404044735
36,0.8643359178905534,0.8725343916135435,0.8554546854710096,0.8643359178905534,0.7707863300314587,0.7707863300314587,0.7707863300314587,0.7707863300314587,0.7970273455339271,0.7999999999999999,0.7909320343548654,0.7707863300314587
65,0.9321679589452766,0.9136019484677016,0.8744227870121317,0.7660839794726383,0.7415726600629173,0.7475179689950632,0.7415726600629173,0.7903152219419688,0.7436191640747302,0.7647058823529411,0.7668087890488168,0.7415726600629173
68,0.8737406190081942,0.7940914220465288,0.6761898047761703,0.8881644786037205,0.8462933761110752,0.8643359178905534,0.8462933761110752,0.8643359178905534,0.7779378663582551,0.8474996035057258,0.8474996035057258,0.8462933761110752
74,0.8170797061425339,0.7041605163713861,0.8118538868856167,0.805908577953471,0.7695801026368081,0.6814156240330874,0.7695801026368081,0.7242128769799929,0.7267828496899025,0.6799999999999999,0.7403664326682667,0.7695801026368081
85,0.693164723433183,0.7864552644595907,0.7145338359073374,0.7480206099396548,0.801046866261563,0.7973876622652416,0.801046866261563,0.801046866261563,0.7864552644595907,0.801046866261563,0.801046866261563,0.801046866261563
89,1.0,1.0,0.8702063743833768,0.8365435587848236,0.781809922253039,0.7529624184464366,0.781809922253039,0.7529624184464366,0.7426862786217531,0.7673861703497379,0.7529624184464366,0.781809922253039
90,0.93984296397017,0.8212585880032575,0.9232867265257328,0.8804894735788272,0.621538664943648,0.5059269434428084,0.621538664943648,0.5321679589452768,0.7326914276433735,0.5559342527185664,0.5938113222081431,0.621538664943648
99,0.8195288919105099,0.7876226444162863,0.7200339951192692,0.4896507829387617,0.8631296904959027,0.8339160205273616,0.8631296904959027,0.8339160205273616,0.8465734530514656,0.8506122964419939,0.8339160205273616,0.8631296904959027
116,0.7020281385224754,0.7088995979088812,0.8351222479220122,0.9737589844975316,0.8041788818607235,0.8161535556882739,0.8041788818607235,0.858147262996692,0.858147262996692,0.7999999999999999,0.855174608530619,0.8041788818607235
122,0.6744324279789488,0.6671032254627932,0.6974842005006799,0.6836416870211635,0.5296878391926497,0.5370170417088052,0.5296878391926497,0.5296878391926497,0.4768254717707113,0.5296878391926497,0.5158453257131334,0.5296878391926497
127,0.9875022990263562,0.9875022990263562,0.9875022990263562,1.0,0.9414729650137958,0.9414729650137958,0.9414729650137958,0.9414729650137958,0.9414729650137958,0.9414729650137958,0.9414729650137958,0.9414729650137958
131,0.9571489453958404,0.9017647607617874,0.9571489453958404,0.8719041962414771,0.9017647607617874,0.9162676360535728,0.9017647607617874,0.9162676360535728,0.959118690657732,0.9017647607617874,0.9017647607617874,0.9017647607617874
133,0.7847238493831182,0.9338095536018044,0.8672756020378052,0.9504693718527848,0.887729424544476,0.7847238493831182,0.887729424544476,0.7674220139718454,0.7847238493831182,0.795616389163674,0.7840818322228256,0.887729424544476
140,0.9136019484677016,0.9660839794726382,0.8987754071160119,0.8351222479220122,0.9059269434428084,0.9321679589452766,0.9059269434428084,0.9144054941061888,0.9475179689950632,0.9232867265257328,0.9144054941061888,0.9059269434428084
149,0.8843882784991604,0.9106292940016288,0.8843882784991604,0.7613816289138179,0.6559781541691063,0.714405494106189,0.6559781541691063,0.7822375351609122,0.4846683554395509,0.6963635430193268,0.7822375351609122,0.6559781541691063
151,0.7398429639701699,0.7660839794726383,0.7279890770845532,0.8280074425738905,0.7707863300314587,0.8262410155024683,0.7707863300314587,0.7707863300314587,0.7321679589452768,0.7529411764705881,0.7660839794726383,0.7707863300314587
