method,value
StochasticItemKNN,0.0597918230664766
StochasticItemKNN,0.0515718695502149
StochasticItemKNN,0.0485882771995093
StochasticItemKNN,0.0498019259725267
StochasticItemKNN,0.04768423834005
StochasticItemKNN,0.0286784877182287
StochasticItemKNN,0.0478454388489395
StochasticItemKNN,0.0292805978089052
StochasticItemKNN,0.0275536779128426
StochasticItemKNN,0.0045126796487957
StochasticItemKNN,0.0571801045622314
StochasticItemKNN,0.0470735872855377
StochasticItemKNN,0.0641904014280366
StochasticItemKNN,0.0727799384216496
StochasticItemKNN,0.0447680985464526
StochasticItemKNN,0.0361450278201305
StochasticItemKNN,0.0345626067842578
StochasticItemKNN,0.0371716138368977
StochasticItemKNN,0.0217619889262946
StochasticItemKNN,0.0281467532451292
StochasticItemKNN,0.0607909808523656
StochasticItemKNN,0.03713749889328
StochasticItemKNN,0.0319365299755105
StochasticItemKNN,0.065484060851843
StochasticItemKNN,0.0520087016150008
StochasticItemKNN,0.0517051525037968
StochasticItemKNN,0.1011082269922439
StochasticItemKNN,0.0875918908585836
StochasticItemKNN,0.0548781418346635
StochasticItemKNN,0.0511202506854681
NMF,0.0684661227701766
NMF,0.070706945851247
NMF,0.0662557509282263
NMF,0.0639911798989985
NMF,0.0650852263808796
NMF,0.0414282234573408
NMF,0.043039430094063
NMF,0.0419427585986716
NMF,0.0412231646449871
NMF,0.0447330717106528
NMF,0.0298512133293284
NMF,0.028331178691193
NMF,0.0237056519110617
NMF,0.0167801038228605
NMF,0.0278599097221958
NMF,0.0473644177233296
NMF,0.0504944276360544
NMF,0.0540686793136655
NMF,0.0537649555011127
NMF,0.0430220265700997
NMF,0.0144623606074403
NMF,0.0082608842500898
NMF,0.009421235229456
NMF,0.0010191548698448
NMF,0.0004443318270084
NMF,0.0036294202931669
NMF,0.0100439586328382
NMF,0.0111323273176767
NMF,0.0247810140255682
NMF,0.0165350353830132
NMF,0.0211435752861655
NMF,0.0147459731179449
NMF,0.025258678956471
NMF,0.0128168171765341
NMF,0.018789126638265
NMF,0.0796478023659902
NMF,0.0829758864214228
NMF,0.0628552106024934
NMF,0.096776496747937
NMF,0.0756504408094373
NMF,0.0495246763531708
NMF,0.0486928379652424
NMF,0.0522153408975701
NMF,0.0420473583298169
NMF,0.0405633201749706
NMF,0.0517291468397363
NMF,0.0532386740669686
NMF,0.0556469523987771
NMF,0.05947701396582
NMF,0.0399786615390349
NMF,0.0058066715286805
NMF,0.0189002358081556
NMF,0.0015996531883519
NMF,0.019882443138257
NMF,0.0027937172022365
NMF,0.0283264223095133
NMF,0.0381272373556996
NMF,0.0323126774090588
NMF,0.0013192789243665
NMF,0.0186670049532741
NMF,0.0346992496895446
NMF,0.0284022686257322
NMF,0.0467424463485157
NMF,0.034021853394924
NMF,0.0147397596659393
NMF,0.0622727624352131
NMF,0.0688934756343133
NMF,0.0446437558189275
NMF,0.0538755600619321
NMF,0.0992259505289653
NMF,0.1079866210412341
NMF,0.0911538461538461
NMF,0.0963693427537887
NMF,0.1082014063851388
NMF,0.119807082879461
NMF,0.0695652173913042
NMF,0.0895066201172518
NMF,0.0962216911346307
NMF,0.0945959383826255
NMF,0.1149485254764036
NMF,0.0099643455880615
NMF,0.0160957642725598
NMF,0.0434683138869823
NMF,0.0197336066787934
NMF,0.0087392873252143
NMF,0.018162393162393
NMF,0.0507855816286415
NMF,0.0184903219385977
NMF,0.0312952072171618
NMF,0.0280714598245819
NMF,0.141622250174197
NMF,0.1100640793132632
NMF,0.1231572047648055
NMF,0.1074370922646784
NMF,0.1208648506563028
NMF,0.1533369330453563
NMF,0.1502973064006749
NMF,0.1462659801837263
NMF,0.1686125654450262
NMF,0.1362545018007203
SVD,0.0601178852621412
