method,value
Ridge,0.715837031883541
Ridge,0.7155180481142182
Ridge,0.7155151440702222
Ridge,0.7154554111083515
Ridge,0.7151936355752934
Ridge,0.7438429445420114
Ridge,0.7443913815046129
Ridge,0.7442662305571541
Ridge,0.7444533980261657
Ridge,0.7439843983436442
Ridge,0.7041515133279512
Ridge,0.7088266468599465
Ridge,0.7041475298871614
Ridge,0.704226329139536
Ridge,0.7038636297562334
Ridge,0.9590393754599814
Ridge,0.959857615933998
Ridge,0.959715448542535
Ridge,0.9590871857215152
Ridge,0.9598196030706104
Ridge,0.7592521399902328
Ridge,0.7595036479990498
Ridge,0.7594144001023408
Ridge,0.7595949231697999
Ridge,0.7593594934337234
Ridge,0.7305834631883238
Ridge,0.7298938508916974
Ridge,0.748619361811
Ridge,0.730190293738797
Ridge,0.7297785822176321
Ridge,0.669362366581103
Ridge,0.6683116188042737
Ridge,0.6686888594877707
Ridge,0.669486286274981
Ridge,0.6688617180493138
Ridge,0.7000753829700079
Ridge,0.7012012579272479
Ridge,0.6991770229464205
Ridge,0.7244952680997643
Ridge,0.7003015810707373
Ridge,0.6775695089113363
Ridge,0.7774184441279776
Ridge,0.6774052437049627
Ridge,0.6777122175583705
Ridge,0.6783228269862516
Ridge,0.664152430897849
Ridge,0.6803139963337766
Ridge,0.707972343046116
Ridge,0.6920457005115196
Ridge,0.6836495792656507
Ridge,0.6491534934467117
Ridge,0.6647739525749017
Ridge,0.6911596668547355
Ridge,0.6861689053903612
Ridge,0.6909079311122616
Ridge,0.7581212966671428
Ridge,0.7222694609229955
Ridge,0.7100664660992567
Ridge,0.7195705189137456
Ridge,0.733355401719349
Ridge,0.6602461497990998
Ridge,0.7109449609655712
Ridge,0.6558344322843753
Ridge,0.7205988448626006
Ridge,0.7484047185114915
Ridge,0.7062011176399334
Ridge,0.6520258889703711
Ridge,0.5914147802253286
Ridge,0.6684841881329707
Ridge,0.654235903994024
Ridge,1.0946133815695565
Ridge,1.0942841386783912
Ridge,1.093870958612598
Ridge,1.098388703406412
Ridge,1.0975967094164938
Ridge,1.1006678268661567
Ridge,1.1001751450887125
Ridge,1.090285574691305
Ridge,1.0989814188154166
Ridge,1.1001611930732889
RandomForest,0.92189403012619
RandomForest,0.9135495341074116
RandomForest,0.9539185035148456
RandomForest,0.9055898965331198
RandomForest,0.8718280136745576
RandomForest,0.6833922062750046
RandomForest,0.6838996193863961
RandomForest,0.6822784422333857
RandomForest,0.6817692842018107
