algorithm,georisk
itemKNN,0.14998043541138045
BIAS,0.13918371234071703
userKNN,0.13297182785674647
SVD,0.1699371061112482
BIASEDMF,0.15290941331461202
BayesianRidge,0.17707902447651436
Tweedie,0.1663103272979973
Ridge,0.1773978718188221
RandomForest,0.14263591539738538
Bagging,0.16523013081290072
AdaBoost,0.13932152688219118
GradientBoosting,0.14956128599559934
LinearSVR,0.15709033732643074
