algorithm,georisk
itemKNN,0.2770077037868549
BIAS,0.2663939046037089
userKNN,0.22189738304446596
SVD,0.26426620634143777
BIASEDMF,0.20576797185582343
BayesianRidge,0.23889688929869393
Tweedie,0.26851149552417886
Ridge,0.2991054183468734
RandomForest,0.28443966470418897
Bagging,0.374395468639414
AdaBoost,0.26003328707081436
GradientBoosting,0.22213754927921966
LinearSVR,0.3100203196868431
