user,rmse,f1,ndcg,mae
36,0.8985890694442735,0.7368421052631579,0.9546901008468324,0.6724758061002026
146,0.9913879312102675,0.7272727272727273,0.6673085723566263,0.7709006084522411
184,0.9830177661570458,0.7901234567901234,0.9029542889767355,0.8505924668364779
195,1.031015991737453,0.7333333333333333,0.9029542889767355,0.8801026287685128
231,1.2714582159934236,0.8846153846153846,0.9737589844975315,0.8609463037983487
239,0.8314721774819053,0.8,0.9295262653602947,0.6851809904094983
306,1.2137053074404103,0.8,0.9303400100696115,1.081823621052888
343,0.5959748792041583,0.8235294117647058,0.9056788195467286,0.5004664794337499
349,0.5188710211699458,0.8571428571428571,0.946503433816368,0.4403209659631912
411,0.6620578886863966,0.5,0.9258948952415027,0.5475786722863577
422,1.179057522356228,0.6,0.807212384266223,0.9229675874445069
424,0.8092550045017388,0.8288288288288288,0.8893707059983711,0.6425813387102922
528,0.7154572685899327,0.6666666666666666,1.0,0.6139692047779637
549,0.970430178616378,0.0,0.9301129400741612,0.8800526167389465
624,1.106330398865537,0.6666666666666666,0.7994394377352472,0.8770227788966576
727,0.7954487029669444,0.5714285714285714,0.9875022990263562,0.6649213437906627
737,0.9739929460297444,0.6666666666666666,0.784518463014557,0.7149099961929375
743,1.2461918049252008,0.75,0.9969472379578537,1.200269758338766
752,0.5931004790710892,0.6666666666666666,0.9609801460575781,0.5045948176232871
911,0.6765820013034065,0.6538461538461539,0.7939028099025153,0.5379577646822397
937,0.8016153236685143,0.8,0.9321679589452766,0.7050507125474909
1019,0.8123265988749804,0.0,0.8969662799868708,0.5944699035182205
1088,0.8626736888089007,0.5526315789473685,0.8111278007867361,0.6280984177871235
1101,1.0917502683985147,0.4,0.9125273820569014,1.0054724086204136
1113,0.6429183845095725,0.95,0.8215386649436479,0.5073536211095936
1120,1.008363746168731,0.6190476190476191,0.9651700050348057,0.8492035673457349
1125,1.166664468712255,0.5,0.8787221480135774,0.9749035238006297
1142,0.7201126995198113,0.9090909090909091,0.9559671464010229,0.6277174692932294
1165,0.9634358725010843,0.8235294117647058,0.838618371086182,0.7701476793594291
1202,0.5758001443011217,0.6666666666666666,0.933158393684771,0.43098318029958504
1203,0.5859308461769372,0.8421052631578947,0.9572027470530944,0.5050798428154809
1274,0.7842893087767044,0.8421052631578947,0.8734729561590509,0.5988055950904229
1303,1.2428312324903759,0.3225806451612903,0.7504538924824613,1.0496611300455927
1306,0.7418295385263789,0.8571428571428571,0.9056788195467287,0.6459566162048933
1352,1.2370436770275504,0.5263157894736842,0.9737589844975315,1.1250943692770208
1389,1.2259214039870647,0.7619047619047619,0.7088628669302064,1.0779217007356623
1421,0.8511043820216543,0.5714285714285714,0.8954774568571695,0.7389070347204979
1425,1.065411080568496,0.7692307692307693,0.8368886749934344,0.9775389161114993
1451,1.1179056196826518,0.8620689655172413,0.8767132734742671,0.8361955606285584
1500,1.4664973811701398,0.4,0.7701986027998572,1.1854201558175992
1551,0.7350725433239772,0.6666666666666666,0.9272558657558,0.6861906937699604
1579,0.5414211700643421,0.8,1.0,0.44125580365255035
1597,0.7518010422253206,0.75,0.9326144416518508,0.5743675349994034
1605,0.6220100333012697,0.8,0.9481316041715842,0.43462928092428177
1645,0.8533050950062921,0.918918918918919,0.8678320410547231,0.706961647837783
1647,1.1132268233022309,0.4444444444444444,0.7352736635620168,0.8662251247303265
1733,0.5959490944034186,0.8888888888888888,0.9279890770845531,0.5066143166012345
1748,0.6451676714431407,0.6666666666666666,1.0,0.5738821153346698
1755,1.1690646430267555,0.6666666666666666,0.8851918241376476,1.0253293052422259
1780,0.4990213548139345,0.0,0.8058609574080365,0.3690732633798141
1897,1.0293450332648182,0.3448275862068966,0.7504629614951244,0.8372389897417102
1912,0.3542963213401875,0.0,0.9562649741625527,0.27053717440911484
2015,1.2714130637228405,0.3333333333333333,0.8272038969354032,1.0886186572092822
2063,0.9408871922124021,0.6666666666666666,0.8551223685179244,0.731384673835036
2071,0.7054619840822914,0.3333333333333333,0.9714475565309197,0.6376407572234452
2122,0.7958249515260571,0.8888888888888888,0.961430794997081,0.5845476267328783
2176,1.0566616870882464,0.6222222222222222,0.7895349544934427,0.8511400726061826
2232,0.8932177240845703,0.3333333333333333,0.9803274548542471,0.8379399773830736
2395,0.9426724260676324,0.5882352941176471,0.8833592353182024,0.7936226992866265
2594,0.7696390223791146,0.6666666666666666,1.0,0.6854072252046601
2760,0.75069448656834,0.8421052631578947,0.9707863300314586,0.6823300850113908
2814,1.0285967785688794,0.6875,0.9321679589452766,0.8534751113805625
2841,0.8036948278724503,0.875,0.9374896805948443,0.6263347677750981
2847,1.126428350613237,0.4,0.9129934797200518,1.018002819841969
2898,0.8709125826531091,0.9090909090909091,0.9818189052850658,0.6731175729031394
2969,0.6547674492917627,0.6086956521739131,0.9157579555373605,0.5258864592374881
3013,1.013850087999922,0.5,0.8469863974324535,0.7963128621078485
3041,0.7260907278130997,0.8571428571428571,0.9896506895698411,0.6105122687278826
3054,0.9415487566129899,0.6470588235294118,0.8940730565571915,0.7647449604967443
3113,1.0839790441376052,0.5,0.8909351260101581,0.973285890776192
3172,1.0713650735360063,0.8888888888888888,0.9999999999999999,0.9513072864250186
3259,1.2089491255688254,0.75,0.8881644786037205,0.9570892916435172
3285,0.8777446808154432,0.25,0.9634829125393235,0.7899058441886849
3368,1.2004324296126565,0.7368421052631579,0.7321679589452768,0.9636233994907188
3391,0.8965809397216389,0.6086956521739131,0.9690711821665124,0.786934061540331
3436,1.4605981407042,0.509090909090909,0.672814468553934,1.1937262442812875
3462,1.1598917387873628,0.6666666666666666,0.877185076977606,0.949062461988377
3471,0.7393208998167898,0.47058823529411764,0.725846071488578,0.5809716810120904
3519,0.5796300637473912,0.3333333333333333,0.9462480870845544,0.5347843998792131
3520,0.8089355589779592,0.0,0.799545222869038,0.6778617548683479
3550,0.694607239151817,0.6666666666666666,0.9272558657558,0.567193058750202
3590,0.6907128173516177,0.8,0.9218373627087065,0.5593915719785101
3693,0.7476458914850006,0.6666666666666666,0.9697625643430079,0.5506395862226234
3732,1.1523352398325624,0.7692307692307693,0.9181666827120895,0.8884262613291053
3824,0.7018374968382498,0.0,0.8984294899244508,0.5063868484733243
3842,1.1749132104280902,0.5555555555555556,0.7940368601976155,0.9187313105825776
4258,0.6604007424261684,0.8837209302325582,0.9059269434428083,0.5529160823478698
4277,0.6174824883952377,0.7142857142857143,0.8786928612209194,0.4845352885220706
4305,0.9268576960569784,0.725,0.8643359178905534,0.745503592874715
4543,0.7092977408201058,0.6,0.9004438100403689,0.5506264121299205
4579,0.7239182504951619,0.6666666666666666,0.8644966259259074,0.6061739103893851
4591,0.909623234753712,0.5555555555555556,0.9671987306219144,0.7284384134271615
4600,0.7474823015816157,0.0,0.8450978841584551,0.6465932133211498
4607,0.959266379433813,0.6153846153846154,0.851622820332216,0.7917753547972349
4816,0.971005732565192,0.6666666666666666,0.9017480615820848,0.7730497477484558
4831,0.5739957720992965,1.0,0.9621172429926595,0.4552581607071278
4934,1.4087224036673973,0.25,0.7123252244714984,1.1243473082006183
4950,1.0267634491929418,0.6666666666666666,0.8649212688460663,0.8469948793527217
4958,0.7239409326596562,0.6666666666666666,0.9359161431079066,0.5043078738803836
5046,1.2194555996461223,0.8301886792452831,0.7220804991310822,1.0120450439818076
5054,0.7069683275063139,0.5161290322580645,0.9248037049627124,0.5664397328015089
5156,1.1988797800582196,0.5641025641025641,0.930961731550626,1.043608718737646
5222,0.8894599685064989,0.5454545454545454,0.7005446367552908,0.7383538004875368
5312,0.6733203104042939,1.0,0.9707863300314586,0.5796746091553295
5394,0.5663429208414259,0.75,0.8978803737831524,0.4703948407848776
5397,0.9418450687552714,0.7777777777777778,0.8631296904959027,0.7846689943727645
5539,0.7130189921151543,0.9090909090909091,0.956266947765507,0.5739676673185514
5636,0.8929863526789439,0.0,0.8236711886145852,0.6242542948106912
5682,0.7757592229355309,0.6666666666666666,0.9462910073996746,0.6985647312608387
5948,0.45928359667165153,1.0,0.9829976023759304,0.39508648674773816
