user,rmse,f1,ndcg,mae
146,0.9490201431024256,0.6666666666666666,0.9145698514830147,0.7425713068905382
184,1.2940514517818122,0.7777777777777778,0.7876226444162863,1.0949950187732385
192,0.6813701484877022,0.75,0.9320711775477508,0.6157902285426716
195,1.1885166552891961,0.7111111111111111,0.7321679589452768,0.9371844883161022
231,1.2682405770404181,0.8666666666666667,0.9398429639701699,1.1284718519991723
343,1.003888785662861,0.8484848484848485,0.8106109285122912,0.7233664223410544
349,1.0386994562885483,0.46153846153846156,0.7214218455711509,0.8390247627044256
424,0.9851419722036847,0.7619047619047619,0.6775168191127544,0.8108939533949142
528,0.6402046609945348,0.0,0.9563468916202763,0.5600649949781222
549,1.312524989812344,0.4,0.616817229395203,1.1126548326986812
624,1.2488752752979984,0.72,0.8199726927113828,0.8785814100196396
648,1.118129011852811,0.594059405940594,0.6100874598141945,0.8611350704631545
667,1.0915948564788316,0.3333333333333333,0.8986659802469643,0.8370030659839863
678,0.40329635664630714,0.9047619047619048,0.9999999999999999,0.30541115076629327
743,1.0409001939477283,0.2857142857142857,0.8143192114756388,0.8818359511358915
752,1.422351040395314,0.0,0.369580102636808,1.2032227354553657
795,0.7285024919375719,0.0,0.9377223268794214,0.6930567822571079
911,0.8020702304558901,0.7142857142857143,0.7901245118739677,0.6925371508220457
930,1.1712498027003584,0.0,0.4933242445135487,0.9138470985281003
937,1.3968885606732155,0.64,0.8929948282799899,1.1493392522607266
1019,1.225646395251297,0.0,0.3835824365834362,1.048585130662404
1088,1.460308521275049,0.32608695652173914,0.4360340161032856,1.1732952574700624
1101,1.2942059150518024,0.35294117647058826,0.6918089607630103,1.072703061191768
1113,0.6814017221068951,0.875,0.8915999270517144,0.5084267277796398
1125,1.2256826077029912,0.375,0.7481471066544857,0.9879521854720587
1141,1.493088308291812,0.5,0.5361342487905482,1.1359254963824965
1142,0.8581373416175208,0.5714285714285714,0.9179866189005228,0.7973615187347929
1164,1.2028308212046643,0.5517241379310345,0.7864164170216356,1.0270984122818076
1165,1.4223329292352251,0.0,0.6009085251434194,1.2731317849914132
1203,0.8145322461301819,1.0,0.9846407021569574,0.6408143772012618
1246,1.1474247066613557,0.4444444444444444,0.8088812324195438,0.9305945168394921
1274,0.8171083683476156,0.8285714285714286,0.758408974447745,0.6324423882821376
1301,1.0405429997123194,0.6521739130434783,0.7067092469075597,0.777121656009317
1303,1.43946832687447,0.625,0.7020432287801982,1.1117217352534394
1306,0.917319730139118,0.7307692307692307,0.8262410155024683,0.74506013649473
1340,1.7008314963079092,0.0,0.6131995042404027,1.5811997667292017
1348,0.8408990101548071,0.6666666666666666,0.9218373627087065,0.6267948113205394
1352,0.9312566268638791,0.5185185185185185,0.6893707059983711,0.7444261495213363
1355,0.7376345490089825,0.9387755102040817,0.8076750050248932,0.5604142911483608
1421,0.8296548803254568,0.8461538461538461,0.827312334837103,0.6338572961323217
1425,1.7040174604453147,0.48,0.7415726600629173,1.4390442106569843
1447,1.046473927684853,0.4666666666666667,0.7267266857627126,0.8457014861141149
1451,1.0605637660193026,0.8,0.7796675624510027,0.7884725530580255
1551,0.9100128474056373,1.0,0.9841710350145151,0.7271203133364985
1556,1.215095314333828,0.5714285714285714,0.8594828274396548,1.0180494850329902
1561,0.7156976249744601,0.8888888888888888,0.9846407021569574,0.5661918979438347
1579,0.5420566930410178,0.5,0.952273258626341,0.4474416353581988
1599,1.1641152454327273,0.8235294117647058,0.798860319098361,0.7347661070436744
1605,0.5642175122968077,0.0,0.9028806906505767,0.4657259154570725
1645,1.4015094607891272,0.6666666666666666,0.7024308202786386,1.1964725236504605
1647,1.001376592338279,0.3137254901960784,0.5386270753548185,0.8157019462916532
1671,1.4688950943060481,0.5714285714285714,0.7549978192185052,1.137020830306964
1733,0.6943958153307727,0.9142857142857143,0.7864164170216356,0.6032860842731255
1748,0.7796749940945107,0.0,0.6913780220315296,0.6084196291548555
1776,1.0678044887788267,0.0,0.7271831675900255,0.9271735596805506
1780,0.5917964572165958,0.0,0.9630735522388861,0.49866457660231944
1812,1.3440680349202276,0.18181818181818182,0.6769658250786467,1.057971290424219
1851,1.0170430395138426,0.0,0.591493259702342,0.7730680271091313
1912,0.7650032539505459,0.0,0.696794998065512,0.6078313562232414
1925,1.2086589567506296,0.0,0.536870309504097,1.004285366020971
1941,1.0708113749285346,0.0,0.7098130081800756,0.8957016552965493
1943,0.7227123558869462,0.7692307692307693,0.8436747254174131,0.5900484420125569
1958,0.7611970205590297,0.26666666666666666,0.8675913206964894,0.6056790261070124
1980,1.0514968101810516,0.4444444444444444,0.8111087579383339,0.9770447601379301
1982,0.31372712212933784,1.0,0.9711524961933976,0.17284672683519903
2122,1.0096157928319858,0.4444444444444444,0.8114736203033329,0.8249694647187295
