algorithm,georisk
itemKNN,0.13357952772698817
BIAS,0.122841369515687
userKNN,0.12574935164956338
SVD,0.13110483976575688
BIASEDMF,0.12319657247670839
BayesianRidge,0.1193886342792166
Tweedie,0.11540294000181922
Ridge,0.13231640203416295
RandomForest,0.1272833931954053
Bagging,0.11905245492055065
AdaBoost,0.12049989773867732
GradientBoosting,0.10878517894614928
LinearSVR,0.1345714156023553
