algorithm,georisk
itemKNN,0.6599129428593753
BIAS,0.6459473310269686
userKNN,0.6677106915186352
SVD,0.6465665567136553
BIASEDMF,0.650966053823761
BayesianRidge,0.6466122255634603
Tweedie,0.6493022862363859
Ridge,0.6468757399847629
RandomForest,0.6487670147355431
Bagging,0.6548700477386746
AdaBoost,0.6506392408681387
GradientBoosting,0.6522488376643204
LinearSVR,0.6465192240724733
