algorithm,georisk
itemKNN,0.5994466552342521
BIAS,0.5858875673324284
userKNN,0.6046793123129363
SVD,0.5864209665437718
BIASEDMF,0.5902427303321075
BayesianRidge,0.5866898925158468
Tweedie,0.5896147700577391
Ridge,0.5869713515322664
RandomForest,0.5924301471828911
Bagging,0.5947028688040267
AdaBoost,0.5964465017679484
GradientBoosting,0.5938804674790253
LinearSVR,0.5849320059665453
