algorithm,georisk
SVD,0.6651759603317597
BIASEDMF,0.6632800577541886
NMF,0.6636796874462768
StochasticItemKNN,0.6454720729237186
BayesianRidge,0.629557632107032
Tweedie,0.6284949493644301
Ridge,0.6297693658701001
RandomForest,0.6304442272079427
Bagging,0.6298865537631844
AdaBoost,0.6283139684989091
GradientBoosting,0.6276265266078112
LinearSVR,0.6287281011139717
