algorithm,georisk
SVD,0.668323542528412
BIASEDMF,0.6703200608505125
NMF,0.6645588394229255
StochasticItemKNN,0.6515663008941501
BayesianRidge,0.6264083404931509
Tweedie,0.6276960064667494
Ridge,0.6264424180865673
RandomForest,0.6265527965072095
Bagging,0.6251765898853168
AdaBoost,0.6272763023389395
GradientBoosting,0.6268119569185574
LinearSVR,0.6264553033871936
