algorithm,georisk
itemKNN,0.285297296851139
BIAS,0.26276864196490907
userKNN,0.28771498047470234
SVD,0.2805905170017528
BIASEDMF,0.28728009727131115
BayesianRidge,0.27783622266590274
Tweedie,0.2845350781296429
Ridge,0.2782787288951917
RandomForest,0.26551689630198283
Bagging,0.2790463768719841
AdaBoost,0.28442979595554857
GradientBoosting,0.25204571026145095
LinearSVR,0.2601169613073714
