algorithm,georisk
itemKNN,0.2309863042245064
BIAS,0.24898163155289407
userKNN,0.26346743398835326
SVD,0.26491740062856517
BIASEDMF,0.21452576601778303
BayesianRidge,0.21278156874238605
Tweedie,0.17461568188931398
Ridge,0.21932953303342823
RandomForest,0.2818995244622991
Bagging,0.22494427616646476
AdaBoost,0.26749864128263107
GradientBoosting,0.27209590120098437
LinearSVR,0.2510330306485185
