algorithm,georisk
itemKNN,0.2749119100117137
BIAS,0.2765040527928558
userKNN,0.2840145040255388
SVD,0.286173545275153
BIASEDMF,0.23334805104617387
BayesianRidge,0.2370515385295801
Tweedie,0.20097942374538955
Ridge,0.23906251529604883
RandomForest,0.3137658066720972
Bagging,0.2536560857937571
AdaBoost,0.28743012219136543
GradientBoosting,0.29841890483079486
LinearSVR,0.2850787777575505
