algorithm,georisk
itemKNN,0.6726189124500767
BIAS,0.6689896014461754
userKNN,0.6682665289679759
SVD,0.6710304121102411
BIASEDMF,0.6722355158292905
BayesianRidge,0.6738245578425911
Tweedie,0.6734667391991507
Ridge,0.6738823668404018
RandomForest,0.6733199726502404
Bagging,0.6716219164204095
AdaBoost,0.6725592237692997
GradientBoosting,0.6726925155990047
LinearSVR,0.673613800094017
