algorithm,146,184,192,195,231,343,349,424,549,624,648,667,678,752,930,937,1019,1088,1101,1113,1125,1141,1164,1165,1246,1274,1301,1306,1348,1352,1355,1421,1425,1447,1451,1556,1579,1645,1647,1671,1733,1748,1776,1780,1812,1851,1912,1925,1941,1958,1982,2122,2176,2195,2239,2247,2376,2380,2395,2489,2810,2847,2859,2860,2898,2910,2918,2944,3017,3051,3054,3224,3301,3363,3368,3412,3452,3462,3520,3693,3824,3963,4042,4089,4117,4126,4186,4277,4448,4579,4697,4771,4802,4831,4934,5011,5054,5063,5100,5172,5277,5312,5322,5333,5359,5394,5412,5458,5539,5580,5636,5650,5654,5723,5872
itemKNN,0.7566481433699329,1.008945348369367,0.6973606252063393,0.6834228821325784,1.1834055646516306,0.7960022022200379,0.648501040711319,0.4533023950860605,0.9324246116494278,0.7541616508671353,0.6746849324383365,0.7651433514016326,0.2623224120399514,1.0231581919340254,0.7512685331195764,0.6229382041713143,0.7754809311834191,0.9890413756115014,0.7049404884307375,0.4270751532321742,0.924092273096026,1.0613454028166625,1.0687637820161362,0.5023465191157448,0.8048961235123772,0.6505305210846252,0.7274654811700033,0.5981518812478036,0.5792936333929084,0.5786669423157036,0.6699179283050088,0.8995429606619699,0.816998928043916,0.7461433139294592,0.7952075035592704,1.2592008531893952,0.527613388358638,0.9565230582547268,0.5963717153404842,1.659544427458711,0.3376636000711247,0.6954897032603343,1.0180745320094584,0.4814001071133988,1.2291716488155258,0.4277166944025,0.6883293779212778,1.1158991544860786,0.667197960801758,0.6075521592478895,0.3226253241212162,0.6730882672638777,0.3112708682369264,1.0571954485954054,0.4609334586066035,0.597784516354463,0.6186948577963791,0.8035301291373816,1.0799387187664409,0.3294523594022381,0.9464420301566768,0.9263664864309292,0.5873528366727592,0.3536016797250394,0.3704835912849116,0.4950834910485179,0.5006863395767647,0.5880401044489268,0.3220550895547147,0.5848892674783935,0.4951697555460212,1.0669062262621951,0.9339942054967024,0.8146970372426221,1.080929740695061,0.6552151190090063,0.4529579165013888,0.7638337573466765,0.4392318832246169,0.2679374135347501,0.550023571949043,0.6612061028019797,0.3999813031302678,0.7466391296560267,0.8602798139271582,0.9374739275266069,0.7858201035274082,0.6031426214734692,0.514997853607467,0.7281362713511602,0.4290236777708318,0.6931113454490622,0.7730837537941263,0.763502030542579,0.7739666460114354,1.0521395504692783,0.5533561766430596,0.9619835816342884,0.9923651789722824,0.5816971746918801,0.6047149745054565,0.4887221058953355,0.5884294553719776,0.7210921023651239,0.7220720342161376,0.5191219933699667,0.5306346108392918,0.5091494065722751,0.5573507442094836,0.9918621444938964,0.6783518279718912,0.9588028089728442,0.4754352897497346,0.4192931037142838,0.5455119850937503
BIAS,0.7246532170901234,1.1669407329362451,0.6210423716002358,0.6713539264633631,1.176241055778808,0.7136827469273701,0.6606771427653583,0.5414949012919673,0.6449518111212348,0.6638573101341384,0.5411580925180624,0.6879805112479005,0.2415008087687869,1.0435878032594867,0.8151219955308613,0.6444560720299923,0.9608897138696028,0.970160685754246,0.6854645235656677,0.2886706849366642,0.8852955424768012,1.0805329387290774,1.123890387264587,0.6515659318129702,0.7485557285777517,0.6284506017843526,0.6223147988625232,0.5596684449673169,0.6862455598139952,0.5610947492510857,0.5447598210559491,0.850248984942742,0.9657227388775208,0.7850796057429344,0.7371609407607425,1.047665542754069,0.4702954036582227,0.8419070703520166,0.6066642008123321,1.4765144320106784,0.3994124262877986,0.5892818122962975,0.8772823953102454,0.6339009521311355,1.0166823229565287,0.4490208984472456,0.6164705180761776,1.0209187335439485,0.7275710644866181,0.5686571980489333,0.2139675409502406,0.504252670337719,0.4363196869182853,0.8083197364077637,0.4189139945911203,0.7162445936975718,0.6460321124068086,0.7353113162633721,1.0252278106024868,0.3917622244245654,0.8755663456900424,0.8362204161803031,0.51805730676285,0.2811091293830808,0.3079450981358138,0.6024681429783038,0.3749943958712462,0.6663182380826976,0.2229064757902136,0.3004967133518686,0.5140739861990972,1.0276665028437972,0.9095271096725984,0.8335736372555613,1.3447222185360372,0.6304630951662825,0.4852091556799809,0.6616732712188034,0.5118754830693996,0.4207246970523319,0.4194967473060269,0.6329180757513846,0.3809766547582578,0.659151689979421,0.7201584979876314,0.8718029432978501,0.6534278680284102,0.5647868720064976,0.5158475006500456,0.6660799150738896,0.5159091987005235,0.5009031019046997,0.687708700941647,0.7548080111763024,0.825662556777608,0.9819320559994228,0.5316226699659236,0.9415604786800774,0.857210032764821,0.5522042127050537,0.4718137777725658,0.4714367500652751,0.4845561535830265,0.7073275420174817,0.6545477339754113,0.6368803368486616,0.5648860147395316,0.5491786886729169,0.5716040034132458,0.8879516686704005,0.7365311421716706,0.9962138858502292,0.42636188565296,0.3750907196277439,0.5275851739565705
userKNN,0.7890593260664387,1.2568115299054792,0.5919080179542593,0.6695942344288518,0.9205719185601028,0.7508475376095505,0.6602309412205747,0.6330575994381953,0.6940081858907596,0.9637152260412049,1.006569944386987,0.7945929158655928,0.2676151165502763,1.0343525968753335,0.9337881188124078,0.7260760339559158,0.925105748629892,0.8801030139413967,0.754271367516364,0.4097743723724527,0.8716393394770982,1.3422010292867226,1.112741519080244,0.4491768196814039,0.7887340579720997,0.6998994097635838,0.7428801144896392,0.6647475530233142,0.920003009437662,0.5864998127077922,0.4578302942711644,0.8612173216530534,0.8897016192100262,0.8026460173866707,0.6880827854122376,1.3258835834361882,0.4156769550053074,0.8180930034362162,0.5997979289622604,1.4466008611383394,0.393303754330073,0.6825531250927049,0.8303162773604711,0.726117322426985,1.2328486116871866,0.7694174047770278,0.6635375081335246,1.094319058903891,0.7392375647299408,0.55038448625816,0.2507153948429149,0.8133794815818232,0.3620407664717909,0.8330171503395156,0.4865766271220985,0.7597723058417553,0.785801139221829,0.7013742166956367,1.1107022567535991,0.338746418865047,0.8896901706283091,0.9616929358789924,0.5991765991016682,0.3552432466380052,0.5999146619345204,0.9150196957654888,0.517701579901167,0.689376464926259,0.3522755027275197,0.4844144674970958,0.6674859934186315,1.0224773200414712,1.1547756661495914,0.771672260433842,1.1858529607533097,0.5294087256257346,0.5190949674228937,0.900286620709305,0.5676389700464315,0.3955850784444394,0.4456081410888086,0.6897637365632415,0.4359452633986992,0.730259068913677,0.6687891789668837,0.8533904455133159,0.69806046611098,0.4937298012131184,0.315584402973793,0.6286129483852886,0.5726489495463531,0.7429644247668936,0.6355001869284521,0.7682827354702952,0.8854977183773514,0.7874180997912378,0.5010795421271294,0.963762375876824,0.9931368190808672,0.5944563225441587,0.8143054324211902,0.5254002514554688,0.9514581740934188,0.7147437492401717,0.853702303846238,0.6692773888791136,0.5707452099799692,0.5620746138838708,0.5120070143619736,0.8996310832437885,0.8485786448674646,1.009340622909046,0.5100151150854497,0.4793434916277658,0.5259257370249397
SVD,0.7483389217783198,1.165942989652173,0.6239143042070014,0.6556895038364854,1.1743237849826005,0.7136750096406067,0.675095873639136,0.558304905525677,0.6365295562283575,0.6674075142139518,0.542840456146861,0.6991711490240885,0.2431628796816221,1.0432745749330383,0.811575306544435,0.6434586156856544,0.8686506638752902,0.9681101170492512,0.6631798908945343,0.2843087727974591,0.8720485073938015,1.0201847855772337,1.106873609932706,0.640652498210132,0.7446455859918221,0.6320135460618113,0.62156250133485,0.5984169344236172,0.6858482309637833,0.5604415633187559,0.5333723546723699,0.8376620697139177,1.0131183246477782,0.7880894597648345,0.7147885265868861,1.0013257233569148,0.4384202972624817,0.8432622035440455,0.6056448370661902,1.4980415449262998,0.3805168278882411,0.5944022912953602,0.885632274129762,0.6218478512054719,1.013103538133329,0.4697029913575616,0.6166656529946347,1.0189980632426878,0.6799957594788614,0.5766834956012453,0.2121489375916294,0.5126976341465758,0.424284579136733,0.8043421432925658,0.4099537363200752,0.7171316281148041,0.6399173733739448,0.7384769733046773,1.0532193723881953,0.3601672191000893,0.8691202588020163,0.8385417544995806,0.5238504237280296,0.3097780825325927,0.3080165462083293,0.5907701153815643,0.4536264044509507,0.6465036981952116,0.2166107471243536,0.3196741390516451,0.5247354334306948,1.0343117825823371,0.9154972860001286,0.7924748445709846,1.321678767605268,0.6355360461569505,0.484270916573721,0.6571958068083188,0.5048174332335641,0.4205069623926587,0.4206644890175153,0.6411160880079445,0.3771282237966872,0.6540638393567191,0.7212695025932383,0.8721902898603636,0.6577602777524347,0.5600684495326093,0.5104791337878597,0.6754718442636175,0.5158147531777324,0.505684984589711,0.6966054499983022,0.7495660226713606,0.8446597031402927,0.9753367136637396,0.5171707671099778,0.946938011656773,0.852503771163405,0.5583391230531426,0.4809777188661326,0.49247590792946,0.4838722423138769,0.6863079408147269,0.6511977432501178,0.6178836809883406,0.5631202350057903,0.5785005819912017,0.5607916832761175,0.8919107308968085,0.7166278418165675,0.9933602544594722,0.4376327558790718,0.4405148331473251,0.5326386629844128
BIASEDMF,0.7089631804864325,1.1647759542938982,0.6864064436970311,0.650939891097022,1.1677789997649206,0.7315445987977045,0.7217238118219595,0.5544100293325934,0.6934881633764707,0.6931301000281377,0.5537346129620061,0.7476987192755007,0.2322270125815599,1.0262568824399707,0.751664378658418,0.571016330716464,0.9009870918039898,0.9457521695609656,0.7143687587136149,0.2816422201255367,0.7922864973747178,1.1458721843558564,1.0449278235362354,0.5336844522882115,0.7198058237245694,0.623392474374046,0.6559104149535734,0.6364725158594053,0.7794956195572409,0.5004381312069021,0.4884632580580794,0.8898376345838689,0.9434018374357972,0.8455429251584224,0.7181946258547803,1.0079146987861267,0.4417591515215828,0.9838566618696808,0.6053665062947553,1.3817159471575031,0.3518128569433027,0.6462029881420727,0.9708386026253868,0.6176391063050024,1.050137327139066,0.5282230712564284,0.6141396307126498,1.0166236154395356,0.7698994056479737,0.5903372097922238,0.2976283333357749,0.5636704054279189,0.2577741538045376,0.8359978413338541,0.4249538118201476,0.7270496189116834,0.6309421220694992,0.7613846709637232,1.1064375180622867,0.3902577071134799,0.8620234173802195,0.8783161255410054,0.5483590495115187,0.2783352073917262,0.3519922726222801,0.7405584496766822,0.2905970851604714,0.6512759940514861,0.2568716357227846,0.6346798103077035,0.4644841411921081,1.055560142066944,0.892419856210725,0.8524655942315965,1.3649922829353776,0.6684761942748817,0.4806863539137803,0.6423476476000587,0.4596412185409488,0.3331479108165655,0.4902146373937602,0.6556918779735844,0.3891469297043367,0.5843372476705446,0.7856632604322806,0.8627965352981306,0.6771512983932196,0.5477480517249436,0.5324240604205234,0.6337619356449541,0.477267183502967,0.6051510810328506,0.7923206248979252,0.7177376540040417,0.8495702158231344,1.0503035643823055,0.5533136704872563,0.9142992529350936,0.8689611977250682,0.5661484621173422,0.682542021431436,0.5334044108837273,0.483549970141161,0.5829593446944159,0.6349662537055726,0.6020628746473552,0.5296282870914695,0.6263570638422413,0.58831297734638,0.966074269706384,0.7046891593378954,1.016456330751206,0.5681213597392799,0.441212100658749,0.5651352463263266
BayesianRidge,0.7174689934991829,1.1316069968071365,0.6544617773763213,0.6761732793565745,1.2067074729914378,0.7354164894328501,0.6699698916619947,0.5224090889801428,0.7088234621938165,0.6448994171879396,0.5403292102126909,0.7135559516718424,0.2573397549998583,1.0307775375221195,0.7791184489368295,0.6143889291454905,0.8604420324469279,0.96948639239335,0.6851016823419229,0.2607747062114205,0.8642434976461406,1.0463237728542276,1.0915843824609044,0.6073454590763949,0.7277254319349049,0.6209674723728634,0.6322123619048396,0.585644416306083,0.6321051265706479,0.5491906519322373,0.542074375163592,0.8645333930602598,0.9514935379819524,0.7853296300535053,0.7406439874703475,0.9944526722456112,0.4743583915546856,0.9367249693430176,0.6056180611560342,1.4885544560763826,0.3798101598954643,0.6029930299147856,0.9074231113692444,0.5562252117662357,1.011093053243178,0.4060621651309334,0.6206154265736382,1.016783247287724,0.7082452421278697,0.591315582226568,0.2062432201534532,0.4989127237751327,0.4220082706786166,0.8257182065762658,0.389865675291271,0.6668707038494337,0.6091610172478436,0.7430425904091934,1.0454546515814842,0.3549789814538617,0.8683251831013943,0.8390347429204221,0.5340253168328224,0.3110614628141798,0.2755160299530523,0.6207909909905336,0.408574951674574,0.6325218186761475,0.2343055552989147,0.3731820350529034,0.4953439464164546,1.0519736576903218,0.8780178021756702,0.8073054428472214,1.325086795958904,0.6762851044719611,0.517805309334214,0.6497841819325632,0.484239464772656,0.3901717291719278,0.44810593843962,0.6428796806446216,0.3704128414595797,0.6311603647948756,0.782814746316029,0.8720940241193609,0.69298561983494,0.574909193873245,0.5492594473818811,0.663286424976316,0.4860577558424888,0.5164222161593927,0.7456425587451782,0.7514150776029409,0.808282504198958,1.031385397439794,0.5309071866547516,0.9610665558034756,0.8819999195412749,0.5761459610226796,0.5213543722981678,0.4828949477776261,0.49452926563037,0.6549615656053798,0.6551041577562476,0.6145061075378262,0.5293353149985497,0.5560202840314425,0.5708377614929155,0.8881661333695238,0.685697665844602,0.994693078290961,0.4705418684595605,0.3879989193661128,0.5290388573528352
Tweedie,0.7221237946878353,1.1673649003752111,0.6807086970315861,0.6703922608734895,1.2194527173244212,0.7363419135395914,0.6664479310674036,0.5400370717479079,0.7129862564442409,0.6591020176530141,0.5428550673761208,0.7058461991848649,0.2861431787877301,1.0495511542540708,0.7689811675085566,0.6261775402790632,0.8670970171606452,0.9604256435441826,0.7052845184202414,0.3102661567300394,0.8761073735820903,1.03443526605874,1.1216871410722031,0.5964612168264579,0.7240551917119638,0.6297508180369398,0.630346982777999,0.5900806559249507,0.6477336788933956,0.5408509245100768,0.5360480349699038,0.8817656948671884,0.9463765082500312,0.7871470451935478,0.7398074580606423,1.0075226324187327,0.4619407730948034,0.9435020242274038,0.609082148556183,1.4784988130215304,0.3601684101960163,0.5820002739109672,0.8711430943209955,0.5492858553892485,1.0274276553558346,0.4260282393551848,0.6367209869954311,1.0168924675126922,0.7118793788024816,0.5812365180791093,0.2141945842191508,0.502429647045676,0.3580655044711521,0.8175975715281992,0.476073547576507,0.6840215536446587,0.604299914563968,0.7433612778109768,1.0435884061142966,0.3538659704028504,0.8603736342409625,0.8369537058514546,0.5398636757890654,0.3184716722273257,0.3170287713955402,0.6283419432911013,0.4018246486490872,0.6288681651429352,0.2515626020659001,0.301970242570196,0.5011778760141429,1.06650872541905,0.8809239136575174,0.7895146724769607,1.378128644600645,0.6691190940149446,0.4677430114455257,0.6504454586506021,0.485793550650646,0.39528961203665,0.4110485670160537,0.6481017962227523,0.3578403630717656,0.6234010122599171,0.7869571733209016,0.8645262979365446,0.6873362297421887,0.5694103769609854,0.5250179980872469,0.6662180094405297,0.4916447820013999,0.5447673993177377,0.7393386227134591,0.753482891410022,0.8244432983882053,1.0402620587426312,0.525747152137484,0.9796682370628972,0.8818117738839971,0.5797390692365211,0.5162483529473076,0.5351759687776728,0.5039960693280002,0.6079987765922398,0.6671337822684913,0.6308804862036842,0.5092194877996011,0.5639996458591512,0.5796282771147719,0.9138571967298448,0.6933114439697996,0.9874213134120888,0.4667258514046631,0.3843652985143936,0.5124404134341327
Ridge,0.7174431464968913,1.1297711123292915,0.6561116055218303,0.6772912115818261,1.2108257446606592,0.7341445647962002,0.6692698948264566,0.5187282364286009,0.7075825933005706,0.6439488928170035,0.5410551427678056,0.7126141526195974,0.2577859724067594,1.0308428827404232,0.7767395051149677,0.6109289591108236,0.8668828531612541,0.9703365163808436,0.6858527476240973,0.2634391480331375,0.8642682713504164,1.044945502850889,1.092734804962345,0.6085701293997949,0.7273807519336597,0.62062243349154,0.6342150330271974,0.5820942829746433,0.6290801781634355,0.5480809228495892,0.5435843005555686,0.8683349339543446,0.9494440096387342,0.7852492359893503,0.7425413954274575,0.9925237869416588,0.4774049415732437,0.94184167799694,0.6066443720864106,1.4894975654607432,0.3798899578056647,0.602924583215992,0.909824776132412,0.5582459489515006,1.010935436203412,0.4040554000161536,0.6193837573758209,1.0174669913620835,0.7120602115480413,0.593454686430361,0.2077986991161418,0.4955126292394488,0.4181915761220843,0.828574333838249,0.3918706850164524,0.6643198039665021,0.6074374727617208,0.7460701044860905,1.0435228442335762,0.3545268604907797,0.8697261435067806,0.8392537927991555,0.5328122239541911,0.3117469795180183,0.2732653765826316,0.6158067568048317,0.4033270700217469,0.6329794630742989,0.2325211578682691,0.3744012686810604,0.4941368706486875,1.051746275007359,0.876610126939259,0.8117859366102067,1.3262762925062102,0.6787218229623503,0.5223948428540226,0.6464816592334087,0.4836812154125132,0.3887601743525442,0.4489586881585279,0.6416832414674919,0.3709612368682737,0.6321848126257223,0.7849158583528978,0.8730047575168464,0.6931166444116496,0.5761022510579509,0.5510369581239859,0.6640341232777288,0.4849019081019667,0.5134084208761004,0.7457082901356059,0.7520079803491387,0.8074607021041078,1.035762433930637,0.535161304666121,0.9625754129413802,0.880210963350579,0.5772273670285527,0.5182767832693264,0.4811093421699209,0.4947995478175196,0.6556739413103916,0.6538330154100241,0.6135545795424511,0.5289632854015492,0.5554439796582948,0.5698015979570531,0.891600072083918,0.6841597762438734,0.9957421344566209,0.4684455571794093,0.3848439473101705,0.5298276803566271
RandomForest,0.6987755445790864,1.081812100278859,0.6072873853880922,0.660258925883825,1.1144189637424633,0.761512607960568,0.6592197120477732,0.5245367009100562,0.6449089876440245,0.6503793468997733,0.5359666655008637,0.7031842198990228,0.2058626977261785,1.0253881318888929,0.7697628118008644,0.59482192181814,0.900281842116928,0.963663297792546,0.6751785395960226,0.1886129265126492,0.8269298346881404,1.088327342800283,1.035062408032189,0.6141982335741533,0.7195115198078271,0.629334572920682,0.6485702557817946,0.6009898053271845,0.6686233345273442,0.536601909361534,0.5440604279568412,0.8309556716984366,0.9332428360063768,0.7747765579965645,0.7201103053696845,1.068945707920755,0.4790874205820371,0.8386405336006952,0.5981007639076553,1.5537754578771368,0.3790279215092204,0.6405051444275767,0.9985697986496096,0.6725618923157219,1.002663244742665,0.4640839342495122,0.5898226759457382,1.0351130465401706,0.768587861986987,0.5657484578478822,0.2057102497959894,0.5089748950362191,0.6229882927138857,0.7861776306435989,0.4982273937543204,0.6874590996306387,0.6454262462277294,0.7109081729629687,1.054606011153403,0.3367430481987105,0.9124565090164336,0.8685619164599049,0.5513918619523118,0.2735918078641354,0.2382045262981571,0.6282006961420679,0.4478360712815133,0.6593514221260336,0.2244552505894708,0.4121677239658727,0.5288998511097099,1.0414814160764847,0.8972163771003692,0.8344545174861798,1.2651253197856538,0.6797040865275903,0.6206580993672602,0.726344224041066,0.5212581361677066,0.3782559251562477,0.5233066525348542,0.6571016673589392,0.4083756858300415,0.6622505043353077,0.7783280046533764,0.8597929786706615,0.6464781758921495,0.593164031139106,0.5715686566255095,0.6135953760432951,0.4438969413345779,0.5368616806423967,0.7549830976038313,0.723887954452641,0.812179057166049,1.0075562757557124,0.5087315301659296,0.8604952806608221,0.852542212570994,0.5526040616973888,0.5294265570837331,0.518409639766814,0.4685776560039195,0.7251401610057638,0.7015850514830162,0.5986568121333183,0.5799534023451669,0.5493974825317048,0.5386266208668705,0.8378355438558668,0.7223850679845323,0.9834504886083958,0.4769119052993554,0.389533247314384,0.559393991249913
