user,SVD,BIASEDMF,NMF,StochasticItemKNN,BayesianRidge,Tweedie,Ridge,RandomForest,Bagging,AdaBoost,GradientBoosting,LinearSVR
36,0.648275413055346,0.6738126459543743,0.6314162774030131,0.5824948713485301,0.6786736691802322,0.6733492387127757,0.6791254346311328,0.694257132224145,0.7018740088134297,0.7024673932619323,0.6918893901230112,0.657070565766739
146,1.020175034424534,1.0757385624993596,1.0040696076018256,1.1060368115749013,1.1755858235276682,1.1846865383415974,1.1762157245864022,1.1481228026295642,1.1846796082485538,1.155327079219031,1.1573863917564835,1.168041082736447
169,1.5066215794235085,1.4255393539815886,1.868492529753026,1.2316823298484338,1.1320470746807585,1.1618709679416814,1.132951592146412,1.0985489273925646,1.1520372264598495,1.0936688839917856,1.0598456424982987,1.1166668944266376
183,0.9630284997557172,0.9700398781363532,1.0081045045101238,1.077969791211646,1.1791304368388562,1.2264884164934178,1.1787434396525929,1.1427061170222488,1.1750550666186137,1.1341242872683233,1.1631384365628563,1.1940084260868475
195,0.9952209440442104,0.9821508231014432,1.0300296080206233,1.1323762390207002,1.4555420200849725,1.4721698593989991,1.4558737167610385,1.431107825334351,1.391061395467632,1.4308661111901928,1.448226205871335,1.4630882221703003
235,0.8281728682317188,0.8301975832153988,0.8744906128912756,1.056700066464406,0.8737329063741769,0.8960694079533393,0.87331340065483,0.8843010531861151,0.9321545632767436,0.8961994608445997,0.880647116508085,0.84481932749977
271,0.7846294048433944,0.8960418033372012,0.9076236487876932,0.802040762904408,0.6177026478362697,0.6273492895428212,0.6171220990269657,0.6254033101829256,0.6310582202033761,0.6510629310250807,0.6326092812965304,0.6220668200868994
319,0.8363083894733095,0.7832336070050375,0.7771418422235965,1.2749419115892815,0.8098917436890497,0.8197849006244283,0.8095671380325613,0.7917584443150497,0.7809125684705801,0.770565376485303,0.7961847182012095,0.8281779632134123
343,0.8355812320479356,0.8449535809885982,1.139011572337023,0.6220329542614064,0.8251357205182398,0.8910446514687808,0.8247641865442097,0.7968254573125704,0.8888516439078668,0.8023937674921193,0.8018137099417526,0.8290176437561834
349,0.9226365112846464,0.8963868391954259,0.920222506656772,1.106005562911684,1.254938231743242,1.254524392524644,1.2549600365517393,1.2611729043250497,1.2481033872840206,1.2656051778585742,1.2593873213284863,1.2611858479965086
411,1.1544478160380371,1.1727081288787344,0.9674813798782644,1.6452992988402595,1.1787481699744329,1.1802997169572471,1.1779200232109603,1.2018513154796258,1.2184930253907926,1.1963908668935708,1.231452832174418,1.2104968335473838
424,0.7813537949703576,0.78854020314253,0.7616716295772001,0.9835055107706706,1.0559429350323124,1.0467813947886673,1.056195218414687,1.0546513017677994,1.0775604839519468,1.050140731840174,1.0648335982105843,1.0655414142407291
438,0.681598719296323,0.6927698225508254,0.4785324011480237,0.857479680893131,1.2627171305602185,1.258522825831229,1.2624482124237395,1.2238449079105251,1.1186622119665592,1.2119051156105216,1.2324091067768683,1.2765374604643742
442,0.9952564572677312,1.059515849433324,1.0607900520488904,1.0092811777756605,0.9732783695930088,0.9691496025235182,0.973419632210156,0.952318153948038,0.973808968922946,0.9316804315794924,0.9278111203519018,0.9913248763157088
