user,SVD,BIASEDMF,NMF,StochasticItemKNN,BayesianRidge,Tweedie,Ridge,RandomForest,Bagging,AdaBoost,GradientBoosting,LinearSVR
44,0.7806607318867764,0.6870676205309711,0.7176061204473366,0.7297794478048588,0.4816779879996709,0.5447325994391109,0.4847307500418172,0.5612837429624905,0.6388255652015723,0.4895598203083645,0.5355743133126721,0.4847307500418172
102,0.7380765368987477,0.72124022251392,0.7678504065440606,0.8695617371474705,0.4799660048807305,0.4537249893782621,0.4799660048807305,0.4799660048807305,0.3923249949751067,0.4799660048807305,0.4799660048807305,0.4799660048807305
127,0.9481676074107362,0.9260485150207828,0.8785076174803479,0.9621172429926595,0.8563885250903946,0.8563885250903946,0.8563885250903946,0.8563885250903946,0.8655090904057706,0.8563885250903946,0.8563885250903946,0.8563885250903946
134,0.7222967518979817,0.7511131052432118,0.78747529467308,0.7324918051835074,0.5202343282044108,0.5202343282044108,0.5202343282044108,0.4626016215139505,0.5480336371163455,0.4626016215139505,0.4626016215139505,0.5202343282044108
149,0.9651700050348055,0.9303400100696116,0.9730518373434992,0.9560494397194296,0.8624563283636244,0.8624563283636244,0.8624563283636244,0.8576272580970771,0.8606800201392232,0.8733909227144641,0.870338160672318,0.8624563283636244
169,0.6489544154617043,0.7156282889843499,0.7390325074544492,0.7593723266654463,0.8869370718416469,0.7557599591224167,0.8869370718416469,0.873638469987328,0.8869370718416469,0.8802877709144875,0.873638469987328,0.8869370718416469
173,0.8767132734742671,0.9106292940016288,0.9017480615820848,0.7640742064395004,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7737589844975316,0.7999999999999999,0.7999999999999999,0.7999999999999999
192,1.0,1.0,1.0,0.9529262016034376,0.6725301383395047,0.6423289396929837,0.6725301383395047,0.6725301383395047,0.6725301383395047,0.6725301383395047,0.6725301383395047,0.6725301383395047
195,0.9047207160481576,0.8893707059983711,0.9660839794726382,0.8631296904959027,0.8755070460796164,0.8755070460796164,0.8755070460796164,0.7864164170216356,0.7678136755653857,0.8491259692089574,0.7613816289138179,0.8755070460796164
208,0.9870231085210576,0.9870231085210576,0.9801522273172876,0.950443305952378,0.9020607197375924,0.9020607197375924,0.9020607197375924,0.9020607197375924,0.865480917168913,0.9020607197375924,0.9020607197375924,0.9020607197375924
237,0.9441390272147964,0.9777632910699184,0.9777632910699184,0.9481316041715842,0.9441390272147964,0.9441390272147964,0.9441390272147964,0.9441390272147964,0.9441390272147964,0.9441390272147964,0.9441390272147964,0.9441390272147964
270,0.9412895446962618,0.9412895446962618,0.9103607268627742,0.9250383285675354,0.9004038714605214,0.9269084633765816,0.9004038714605214,0.9363111169951354,0.9106572472478552,0.9136561674185516,0.9363111169951354,0.9004038714605214
279,0.8496074099254249,0.8941645557005612,0.8421757737602427,0.7456298460447878,0.5232075130969688,0.596241688018322,0.5232075130969688,0.530639149262151,0.4634829125393233,0.5232075130969688,0.530639149262151,0.5232075130969688
319,0.9572027470530944,0.9445453145289904,0.8601570360298298,0.7999999999999999,0.5923249949751067,0.5952976494411796,0.5923249949751067,0.5923249949751067,0.6773954414782047,0.651275803610286,0.6380949023880851,0.5923249949751067
332,0.981818905285066,0.8665534919041455,0.8665534919041455,0.9394104616510168,0.7663373682996231,0.7663373682996231,0.7663373682996231,0.7663373682996231,0.7663373682996231,0.7663373682996231,0.7663373682996231,0.7663373682996231
343,0.8720109229154467,0.8368886749934344,0.7599999999999998,0.838094902388085,0.7686539521825481,0.7948949676850163,0.7686539521825481,0.7948949676850163,0.8743620981948569,0.7999999999999999,0.6671218391310358,0.7686539521825481
355,0.9609186813543532,0.9697625643430076,0.9697625643430076,0.9004438100403689,0.721615457688522,0.721615457688522,0.721615457688522,0.7324524637827087,0.7138810998007898,0.7324524637827087,0.7324524637827087,0.7324524637827087
424,0.9699990753013532,0.9699990753013532,0.9351690803361588,0.913337612445542,0.7445542831038372,0.7445542831038372,0.7445542831038372,0.7176061204473366,0.7567276104613595,0.7316995682789281,0.7237116445316291,0.7445542831038372
482,0.7554888774546771,0.7122394749630705,0.6718792519423654,0.5343355803059898,0.7285407147981764,0.8154907268519707,0.7285407147981764,0.8093852027676783,0.6418783272437185,0.7254879527560301,0.7254879527560301,0.7285407147981764
