algorithm,36,146,169,183,195,235,271,302,319,343,349,411,424,442,528,531,624,641,692,749,752,839,937,1010,1019,1051,1088,1113,1120,1125,1164,1165,1203,1211,1265,1274,1291,1306,1317,1352,1369,1390,1395,1399,1421,1425,1447,1451,1491,1551,1556,1560,1579,1597,1624,1712,1733,1748,1812,1851,1865,1897,1912,1941,1943,1958,1980,2015,2018,2023,2041,2063,2106,2168,2172,2188,2246,2380,2395,2451,2489,2544,2594,2641,2756,2779,2796,2810,2841,2859,2969,3017,3051,3054,3080,3219,3312,3411,3454,3471,3475,3518,3519,3626,3652,3693,3695,3746,3792,3824,3832,3842,3963,3995,4085,4126,4169,4277,4305,4384,4418,4477,4520,4579,4607,4640,4647,4802,4823,4829,4950,5011,5090,5205,5242,5333,5394,5458,5470,5473,5539,5580,5621,5636,5723,5733,5948,5956,6002
itemKNN,0.6920082391447444,0.9150126027821166,1.519751892505343,1.0259046503342364,1.0318773934397905,0.8297231657369066,0.8228741532450651,0.928293642959834,0.6660295641428894,1.0477228340346678,0.8734996189023108,1.1155833725603763,0.6806036591011618,1.1090494443467804,0.3853499445793791,0.5770308063450256,0.8811867206393678,0.9247109729039236,0.3322807483649997,1.3760781030800144,0.8858219862755138,0.7068899765833663,0.7007837489030653,0.720449563978737,0.9243492699801272,0.8304108336406699,0.7881779553830746,0.7130154597026749,0.4909356683763718,0.927170618180867,0.9765519116503488,1.1914004183550075,0.6939447461274525,1.007472267695172,1.0394923163405838,0.9620931062318084,0.659654240982422,0.6551113427067263,0.5064009469926877,1.0435139099485615,1.1651579539950057,0.690818216398014,1.017172540371391,0.9026620827882662,0.9911773998704152,0.8358005142875257,0.9560513180754632,0.6950734959515493,0.6293042459986303,0.9819272181042852,0.8714803898053224,1.2936917917285402,0.6861633702429658,1.0385094023548151,1.2448344759910182,0.9425702243730868,0.9389803589065424,0.6973323825779567,1.7398886073073594,0.7966024411501339,0.7698488890650202,0.7346124447089631,0.8708861118397242,0.9135065804580268,0.8772447361269252,0.5247740857751441,0.6548946416933524,1.3342237250286026,0.8117794981700653,1.1264340127166237,1.1220301767132412,0.795159058715278,1.043117907891261,1.0153426060313804,1.223189593742476,0.8518776841119489,1.2551324882224828,0.5335134094116439,0.8788305861167712,0.8390151467256801,0.5728267400833869,0.8631638409796015,1.187466636637219,0.6785303784700587,0.7407906419963987,0.8772938497211936,1.1374724106528622,1.2378020306246926,0.6824881619780787,0.7317531756538272,0.9456479195018116,0.4168257387230583,0.6992120343039306,0.9488664104982812,1.3097433528950495,0.6290410927006936,1.070277725698692,1.2720399434686824,1.5041696679395988,0.6369582383641679,1.2231509585065126,0.5656167354568895,0.8947570448320028,0.673974232242308,0.6035450114845202,0.6295054215765974,0.9337474449820083,1.0205758060844292,1.281575577931108,0.6784571768502545,0.6356058920778126,0.802688358080973,1.0989615900736638,0.7426426703321942,1.836543984040665,0.730769692718738,0.8007400169595029,0.684517526969822,0.8218960985977284,1.1595462757017905,1.2266080458774498,0.9382265538500232,0.4845615940789496,0.866762877896651,0.734127359680353,1.037785315684018,0.8634038338034355,0.5382123658237156,0.585138087461305,0.7963674117535929,0.945189178615701,1.48170417087736,1.250301838774219,0.8003102875423771,1.2560813619144349,0.5661888048326692,0.4201486194827089,0.7367070128159836,1.1423995428942164,0.7777090743785403,1.0617172826631576,1.1668800084533628,0.5010548120869152,0.8814775529314719,1.097161712969373,0.8082279260505636,0.4136705732752031,0.5447090865435394,0.8314784523090208
BIAS,0.6555162062332807,0.8995457396506227,1.5672471216882449,1.0294739731063034,1.0458152157278005,0.7810149715006207,0.8453611114345682,0.957402213496406,0.7926093966626286,1.0189260256321253,0.8967905388913591,1.201599234575898,0.6905995784296951,0.9898003590651004,0.4899535462082272,0.637148834309232,0.7748170968254072,0.8318870622380741,0.3337672598593062,1.26453930514382,0.8817444447659419,0.7894953802176119,0.6910560828433,0.7239014584121696,0.9431282759048796,0.9271458337020912,0.7783423062672502,0.7912062348934176,0.600061147122897,0.9945547227083048,0.9657255411966192,1.1030764444596717,0.6197049777787015,1.109540194163014,1.1555577559517785,0.9663479669096202,0.6202493838354982,0.6564400069870436,0.4786965756667023,1.0597854840878609,1.0984526296355757,0.7001355405076664,0.9783043849835326,0.9365266627777604,0.840925334704505,0.8696852870762363,0.8272721375888384,0.7293490966395463,0.6556316549209736,0.9681015921706618,0.9836280202894796,1.3997049879872685,0.7058637881887644,1.026235211264677,1.289235751370788,0.961584683213979,0.9783019085924972,0.6466925272212448,1.7696214471644791,0.6037025350710629,0.7764106242229192,0.6862885455856461,0.8191102760481697,0.8816731886358716,0.8612112236964348,0.6408591526873206,0.7828003515722519,1.3053739098186623,0.752535842761261,1.1580193632034463,1.0896997298806812,0.6859973984531088,1.1416230654727286,1.0171883880597077,0.929095000044978,0.771322125933977,1.2138676237193198,0.692010408115945,0.7861658847864995,0.7594357488188772,0.5630134081936362,0.8110602261236406,1.186624139413987,0.771772065456316,0.7876915688316173,0.8979113178522493,1.081346491695973,1.210220722852072,0.8302256438448385,0.7042545181682573,0.9015825101330438,0.5136022901000482,0.8260366965353098,1.1616211280258886,1.3627336166819537,0.6326426017005525,1.0869718612735528,1.201105613548789,0.982857841392684,0.4786445446458282,1.2115747541373063,0.6331753755203529,0.7204376409478951,0.7401971140422987,0.6441170739768076,0.4791898237569328,0.9069393197816892,1.097745121946513,1.2711566421881857,0.6680723329880613,0.6538452907556557,0.9467672499864118,1.0570754725262823,0.9407606862434568,1.7107357919029658,0.6660457774894468,0.6997670854543213,0.6050866510256447,0.7394101941491826,0.7275279244974759,1.1309229680737116,0.9397193287252408,0.4106367737348212,0.8630606964077953,0.7364343421127041,1.0944990023775136,0.9203683577625276,0.7152167493336613,0.5865325635970312,0.7770065270521171,0.9135009005045196,1.1975742847363342,0.9847822098194904,1.0036277867138017,1.25452339772471,0.5405553348948033,0.3687084796767942,0.7962330628003844,0.9143235689115088,0.759922651492192,1.0704759174910856,1.130093025817038,0.4250996871931433,0.8334603569462185,1.2090367444216186,0.5436577065120078,0.4373383838005836,0.53446851923313,0.8177597951977318
userKNN,0.6336575118336567,0.8849206007487451,1.5447864310969406,1.0873970117650875,0.9661697417581409,0.8888797569085418,0.92356229128366,0.996622536208868,0.9052384628861878,1.0238860889532155,0.93699641043986,1.4289534174466978,0.7236279030403691,0.9536036249891652,0.5361764347873337,0.6835736201672717,0.8329044555471322,0.9055225259607048,0.27182246425665,1.1823436616166414,0.8519403388507285,0.798456301513152,0.7115215363209692,0.7542228742947303,0.939808259827725,0.8944560937794558,0.8073431515399189,0.7676116777740181,0.7619827257356666,0.9633205254477322,1.0007059468825743,1.477218251114165,0.707241306589289,0.978148711257074,1.1164968431336797,0.8951361100697988,0.6898081178842737,0.7016224523740662,0.5214006829606931,1.0434991233327622,1.1050558531880117,0.7226505583723692,0.9959035290931596,1.1048236357054624,0.7945303896906741,0.9691370766934136,0.8053068360475273,0.7375177425246586,0.6780324661424503,1.066950388529916,1.0007567419876442,1.2947154066392077,0.7392942183741037,0.999628315892437,1.3817894888369804,0.9743503141633496,1.058905109145697,0.6264483686856696,1.8588065824665885,0.5587144327551505,0.9633511682191036,0.7756194198131291,0.8374493088500092,0.9679488930734576,0.8546378561762511,0.8863383949650814,0.7408211447903812,1.272391817263133,0.5970383657906693,1.1692953395817147,1.1956670098641948,0.8307692117933065,1.1398585117955284,0.9549890592815882,0.8719324147236996,0.8354275554937338,1.1325377937303196,0.787836642743707,0.717195175434939,0.8198955473183397,0.6795848222904087,0.9749625440132668,1.2454765976062263,0.6556519058686427,0.6587815312925834,0.8797673573881063,1.094248471329375,1.156304214665819,0.8280138262978619,0.6775241046247548,0.917150916894069,0.3928749619647895,0.6766157856461715,0.7862229568214187,1.5587003676737838,0.7856414147365166,0.9235424324772384,1.315040293948054,1.1122374906373338,0.5154886577818786,1.2674200697635778,0.6928850553818009,0.5553641852161367,0.8295852399121356,0.5895306471345529,0.4815253080442129,0.9708879522865744,1.0865554031829106,1.3396780667980868,0.7408514049646444,0.4578885169892148,0.8581262022428114,0.9222519505417276,1.0622228335039967,1.5557769404286352,0.7570501471610194,0.7146149015851859,0.6534947822123488,0.7814275970247948,0.9551761206979572,1.2943779092311818,1.019606964424946,0.4989568656193094,0.9101929234657616,0.7451696171038942,1.0278210668960792,0.9401990175247588,0.5636105669277179,0.5952571597813852,0.8645968447980912,1.0020793825076304,1.3897994193823475,0.962602602152022,1.3747832125201322,1.18212281700658,0.5805215358541106,0.4673165873559524,0.7974924057556562,1.0238052894012395,0.7820662754070682,1.1685032780191715,1.1054565259210685,0.4283891971213259,0.8523084300819448,1.210296039097375,0.6569009853163384,0.527932448790406,0.6478253623113788,0.7938956837271526
SVD,0.6553146907339867,0.8947845947045566,1.5518059834741396,1.015253411190543,1.0539096876357972,0.7818535057895701,0.8537442625429306,0.9551640104851956,0.767495917818216,1.0173423654067648,0.8928780035963919,1.2598002447934675,0.6882101092085547,0.9969369519343548,0.4963988968188632,0.644290457801136,0.7821803853429843,0.8292220612297454,0.3315508168111415,1.2616465934959058,0.8425951720888143,0.8041588839494687,0.6642803499688577,0.7083123606218095,0.961082491988708,0.9269027443794798,0.7924185133787294,0.7858742238846594,0.5960214397055876,0.976482688517628,0.9856142113982274,1.1133714735877362,0.6566619900244011,1.1124055074601409,1.1517059205619695,0.969784210030694,0.6200811103022715,0.6466173648638389,0.47788995357274,1.0594668842688308,1.093580481567399,0.7063844929962778,0.9748345582015252,0.931964347373418,0.8696121358887363,0.8577195048043906,0.822708240949775,0.7266845916191502,0.6606217898851537,0.9666077626970416,0.9535785470963432,1.385886315774775,0.6990883497947146,1.053504033843522,1.3052377546768004,0.956937640639278,0.9758137480249608,0.6490144088965721,1.7403191802766218,0.6642663236647384,0.7687597513834674,0.6870299927018623,0.8201012692498044,0.8536156544850145,0.8627736994431018,0.5920691207597216,0.754126114452404,1.3186094949931888,0.7526507463250349,1.107357478986148,1.1271128158732038,0.7044382938466646,1.1102305750021324,0.9957740029504216,0.929546306191578,0.7721038425048428,1.23736200059222,0.6696008253952954,0.7735338525559106,0.761720499609032,0.5429157525834266,0.8070678163328548,1.1720696888857416,0.7577680483256424,0.7796849492368185,0.9033368087297324,1.0933430458044573,1.2061844896101892,0.8412893853045511,0.6949774258959189,0.9316384260265788,0.5020107706918596,0.7899355797827264,1.1408544081576557,1.3576870977938704,0.6269232879180403,1.1039892330230197,1.204162826943484,0.9830426789288272,0.4718074754317557,1.2309481966476703,0.644491835801101,0.7319939673446145,0.7302481009634605,0.6431468466605847,0.4818384892014476,0.9129553950146344,1.1169316964377982,1.2801927108691469,0.7337628088432688,0.6438191393665746,0.9401520919568708,1.057696150191497,0.9272118544966104,1.6182912142575874,0.6688720508384746,0.7007746056037527,0.6191821016658899,0.7414189553482702,0.7186351367149826,1.131454022466179,0.9444558622111896,0.4090366042508367,0.8869011508948652,0.7395884501530461,1.092808475252275,0.8988306953678148,0.6776222914163865,0.5851351288477978,0.7735229455411183,0.9013820413200412,1.199413810266833,1.0028579678132843,0.9993772215274852,1.2505424238216098,0.5218433829673381,0.3494194315879882,0.7907331541801811,0.8920142933834594,0.7603151920148675,1.0746865484460548,1.125892693931006,0.471380481115145,0.8260465822704088,1.1368725720207902,0.543747260576365,0.4334671354350997,0.5410452889398866,0.8169868052883755
BIASEDMF,0.7163810934534427,0.924124086002034,1.516003145831551,1.019218760004463,1.0448765322650737,0.8371838258741644,0.9584242495905096,0.9600701317283528,0.7727340967313122,0.98382591995123,0.8390527514998207,1.14240761857019,0.6924922876538772,1.0761645340809396,0.5225323737989684,0.6880108136630702,0.8597349679091683,0.8269865845391869,0.2821455804028122,1.230036372383391,0.9644252879358324,0.792590593815582,0.6353692896463856,0.6874538319208008,0.8757011600514332,0.8447469046959347,0.7852575819593658,0.6785339246872271,0.5216821097738112,1.0026716466708794,1.0428154122312965,1.2531935093348787,0.7270153214426076,1.203018116180002,1.1144818179183515,0.9848372414954524,0.6333025165379068,0.6229346493347742,0.4836459411153324,1.0428988756615525,1.088223933157068,0.6933886856969853,0.9801046971620148,0.9461062396480802,0.9885140501043111,0.79537015641114,0.786151311496013,0.760999119881026,0.6502249564146508,0.9861316142314602,0.9497988508471712,1.3590193342334245,0.6730635113601634,1.0397508299690728,1.2294512429028313,0.955692236569686,0.9799902474987632,0.7321554560995245,1.6696695755326243,0.7192769785952865,0.8173952822044108,0.692470634432985,0.8693493573857035,0.9277261807448354,0.9170547312602232,0.5924354747334044,0.7609260052645643,1.240570485098767,0.7330167358511704,1.1130023166028544,1.0855685233656207,0.7291259244227516,1.1136863962482388,0.9628819867792447,0.9752333386679968,0.8027468988357878,1.287284330831428,0.7216589899834469,0.8860696622983776,0.7613364609677998,0.5225564086733807,0.7960509389399275,1.1772373651987418,0.7288957460615152,0.7685584649545831,0.9276836710086414,1.1091575894603474,1.1361991290296691,0.9261407206158826,0.6800208560475793,0.9658506181949376,0.2886498531449852,0.7569934038419112,1.1728030415561264,1.3751993796706623,0.5934646512670309,1.1455061599705836,1.188368090266852,1.004945314574866,0.4282479131610804,1.2441368049323929,0.6022822421269136,0.684873219059828,0.6842052150632871,0.657951528494484,0.5071579742098757,0.8672177111574536,1.06444471712273,1.2816136911236282,0.684248392298217,0.7141217613293794,0.9385638971824318,1.071390419580337,0.9756672946452588,1.751383383476004,0.6692751223669219,0.7320506963238216,0.6464265394553304,0.8368872012528291,0.7419498590165597,1.1516666220291407,0.98602563172439,0.3807908854167282,0.9272999373344336,0.7333080476279397,1.1031364400516857,0.9372381679956282,0.6991444327283014,0.5753724785742994,0.7873847562237793,0.915172231506201,1.2548673335276797,1.0454474247834156,0.8964261071265753,1.219971014694624,0.5147837794081052,0.3516771147069135,0.8160140046529559,0.8008135919216098,0.7655223874858283,1.05964365649076,1.0670000407342273,0.4037379247822683,0.8275113133700197,1.0769545437123371,0.6909438991253947,0.4059396464344203,0.5561047431322089,0.8044467906027915
BayesianRidge,0.6922347615594047,0.8995918905589412,1.510352818370974,1.010614677857969,1.0580024162179524,0.7859440543107503,0.8495574392434657,0.9518994569955564,0.7635593526847185,1.0006815161659046,0.8711905711031984,1.186839665465899,0.683418239948616,1.0328692073409431,0.4828471679153954,0.632744525306869,0.8005705303513972,0.8356976726553643,0.3229023285292622,1.2805670999725027,0.875399990373113,0.7627176794193409,0.6431374584131552,0.6959392222012561,0.9213581712464756,0.8831152327851567,0.7852136326203736,0.7558648352081087,0.5364872904331114,0.976092854568109,0.9847220238031048,1.1258221887500883,0.6501323288696621,1.1366152845561672,1.1401409878729596,1.0027932854661812,0.6226848556232805,0.6480484869859883,0.4744871418871037,1.0453407349535917,1.0952347288126878,0.6840356771105073,0.9773552607687792,0.914199786588759,0.9273192460937986,0.8121927174587151,0.8416849107528137,0.7287881428390955,0.644220165524062,0.9653272915806896,0.9274825187657514,1.3880053849275755,0.6873931190662617,1.028248930551979,1.252668996330984,0.9561770196042974,0.9486236378107,0.6758160631594134,1.6653259474382087,0.7171539717054579,0.7729007102296603,0.6838384136607295,0.8230744310380225,0.8853609130051278,0.8767222990999672,0.5508325684146829,0.7615706891419675,1.3055108814604992,0.7852914512539637,1.1184044235989845,1.090024577923514,0.6898609392325098,1.0754319176825302,0.9923419320947232,1.0022238993229624,0.7842597887858844,1.250957047481992,0.6510118970074806,0.8370723763715787,0.7891757672860132,0.524347863270283,0.7927272185776141,1.1698124318883638,0.7592576922410023,0.7904719923075758,0.9121744137218036,1.111296508103956,1.192722176840579,0.8476453916112322,0.7089835257519264,0.9405795264684786,0.4229941846369484,0.7769472993513463,1.1658103402954256,1.3352545032765009,0.5916299222998063,1.1697526593089522,1.1838228350040052,1.026434359093528,0.4423276223081701,1.243407950761094,0.626816296389177,0.77942599211057,0.6891443446632926,0.62980514071268,0.5199275069387161,0.8791019368328745,1.0746782661135217,1.2656218333666829,0.6773513643091142,0.7175741316586701,0.914814406730466,1.0881458767250156,0.874433883351198,1.738895122678796,0.6548564082139036,0.7452668334324847,0.6240131241248446,0.7699180230493022,0.7227115409701764,1.125336351242596,0.9513673695984464,0.3921586864034055,0.888873685456062,0.7350543034178544,1.1107183461826486,0.9082839574132496,0.6948544252909343,0.5759234289666598,0.7858040208267443,0.9111408730120936,1.2231468180110188,1.033483641968217,0.9042484667740176,1.228427806002916,0.5133340377202554,0.324674328948938,0.7908274493541199,0.8845071175283522,0.7620577722361537,1.054807337756098,1.115038233483184,0.4542137211794856,0.7996979855965591,1.1330305034945345,0.5845549915042502,0.4620598121199946,0.5384451656213692,0.8535467955822852
Tweedie,0.6876612316999776,0.8880012776691287,1.4267931214276983,1.012662963623477,1.0237343205343352,0.8336995087706683,0.8710726841641571,0.9880846028296438,0.8120585066803471,1.030035689084347,0.8831981361339939,1.2421809431978934,0.6900906309366334,1.018547870025247,0.4686706102829009,0.6533730178190437,0.7767993084779558,0.8337154539930596,0.3216169132940213,1.2382433606639964,0.8409155757169858,0.8067630674571733,0.6569618639663037,0.7294662862543702,0.9438085567102982,0.898468036728703,0.7698567852427327,0.7865750252870838,0.5539073325050362,0.9668655919444624,0.9873148596417108,1.154420667370332,0.6652263556048831,1.111302507043013,1.1711980304160314,0.9910814945979284,0.6339277033416687,0.646839787688649,0.4694567110069651,1.0346019331944698,1.1127872834405637,0.6950451373736325,0.970015946455232,0.9168229115435588,0.92264796888916,0.855848587068871,0.8312522741220516,0.7414540220899211,0.6557890320198134,0.9664840123960168,0.9838863687407609,1.3593515715369828,0.6773426996030961,1.0459753931901712,1.2702103077133748,0.963329549339898,0.981850226361629,0.6601413032812147,1.673703745151618,0.6835652116198482,0.7817158272189364,0.689027843057785,0.8015995528606272,0.9007942131040364,0.8603459881089783,0.6081827572969831,0.7854035141143201,1.2935982196263465,0.7880332582936952,1.124306535456845,1.0809128032472437,0.724170520951137,1.0407372006704891,1.0012001666003016,0.9406507843408988,0.7597757971866103,1.2594244574023314,0.6853301869384788,0.8295812076733974,0.812164425594712,0.5372555033435386,0.8029483978252392,1.1535971511192074,0.7364785102640373,0.8014068566073625,0.8852272621925161,1.1333277306358511,1.1682988032743788,0.8295083609175617,0.7064506030685671,0.9310459546310004,0.4020007484629905,0.749150819093482,1.1808925972455466,1.3425174443935628,0.6335409899195091,1.172616097320676,1.2082471018979792,1.01325789564818,0.4121983729007906,1.257669588006807,0.6063200656094249,0.7343744219965035,0.681591096699375,0.626924294971697,0.4751327595392224,0.8950992542188052,1.079841545363852,1.2673600008191217,0.687185542019021,0.6788699912692556,0.9021814312991504,1.059948163054357,0.8745045841216921,1.6599491914789108,0.642987974326082,0.753088601898553,0.6424155491600014,0.7723778588143109,0.7393242198509721,1.1326402946424845,0.9531770412469606,0.403907944233666,0.9307242679604129,0.7394634339042282,1.0598692539037688,0.9410250518096408,0.6964311975032209,0.5862375390849042,0.7706513985554602,0.924078795683466,1.2676511674371798,0.9720628895250742,1.0263470763130496,1.2144851111747574,0.5149437404647559,0.3770874513883701,0.8002759141178639,0.970065630859834,0.7674881999520358,1.0647970214040512,1.0960444683368713,0.4826909319873539,0.8013644623825361,1.1449503831865235,0.5798242877091466,0.3964672977819386,0.5260657497571045,0.8150847775112949
Ridge,0.6925471241046177,0.9004251298836267,1.511965673084644,1.0105990111572187,1.0589016283314825,0.785002061976176,0.8497867104494096,0.9514050940313517,0.762401761229734,1.0011186603483568,0.8701694332549834,1.1838999721088823,0.6835101298914745,1.0348907576243782,0.4836620611019136,0.6332679071632894,0.8021896270199981,0.8356852590754527,0.324236568846051,1.282191738020465,0.8769803994522152,0.7624072020906286,0.6426561525994141,0.6957505105461869,0.9210708231894312,0.8825150105865472,0.7854942115643281,0.7553044883899465,0.5351959587030887,0.976523068613018,0.984925705725149,1.1230096373077372,0.6503551125702391,1.1384659280556255,1.1396179598516516,1.0047654822455945,0.6231989032822526,0.648231071012902,0.4749057650281744,1.0463692269046896,1.0949980466672395,0.6840860554988929,0.9780202956039976,0.9138381879155514,0.9293111111107488,0.8105542457076478,0.8418250912485421,0.7288702109280829,0.6438962090543622,0.9650130928201548,0.9266280258701404,1.389487173237551,0.6878839935817773,1.0288878702373812,1.2511183451738213,0.9565514563262276,0.9482415333704088,0.6771175016097117,1.664763091897806,0.7185834319726844,0.7721585760644712,0.6838851933599013,0.823805234466706,0.8851415234762738,0.8775337742700062,0.5494818074236228,0.7613357879658962,1.306005614044658,0.7862659591306098,1.1177698870829982,1.0898364141206371,0.6896698782253827,1.075842927735582,0.9920702010232372,1.0044026899575642,0.784738482154245,1.252026935449681,0.6502739532444511,0.8382905503214599,0.7886124934924172,0.5237832410371833,0.7918027064494395,1.1699633246888472,0.7596390467804636,0.792226751742423,0.9148354331797856,1.1108028974253454,1.193907004456063,0.8480156599889824,0.7098362415644389,0.9416113115258418,0.423928461719202,0.7788793420282719,1.1695325705368531,1.3341063307110728,0.5899848530113218,1.171513192330774,1.1824927483116414,1.0261195273016817,0.4428645152924872,1.2425710330793207,0.6269480180042889,0.7811935192576402,0.6891824338897365,0.6307025778169254,0.5219280661375614,0.8790145430970917,1.0746154071322644,1.2654510351732349,0.6771051931540284,0.7175105441231957,0.9160690224140188,1.0909348999014137,0.8753146601919827,1.7416978379202372,0.6554180489794247,0.7462750526519447,0.6238347300736321,0.7695133198969233,0.722454417491595,1.125381084653513,0.951286743818772,0.3921097888209391,0.8883464779273714,0.7348213766384895,1.1146668200800207,0.9079403156863284,0.695014679273514,0.5756641889525357,0.7861718286125052,0.9102136411722336,1.2236078952377958,1.035367750058629,0.90129034967413,1.229405281964263,0.5131727806097159,0.3239312925412365,0.7911688185802219,0.8812939626999483,0.7628870742652408,1.0547533443686,1.115592306972427,0.4533051559596729,0.8001119265027878,1.1321303151709572,0.5848774126307911,0.4605414554262392,0.538207256073223,0.8556373207607658
RandomForest,0.7036583803560227,0.8817348714425733,1.5063091478953217,1.0142535756623294,1.0621343510180952,0.769361739405001,0.83261971994785,0.940156562924106,0.7529998960901255,0.950603937653457,0.8693780767778536,1.2249058605908605,0.6861812679286106,0.9995131520818056,0.4865868172604767,0.6127565340883113,0.7786016117659327,0.8417614218658241,0.3028927278221955,1.266453770375737,0.8719260154920838,0.74208174495449,0.6704873923160336,0.6494244036779043,0.9157318288928192,0.8751070240723055,0.7926454196910198,0.7270627747892657,0.5816822298268527,0.983990152158322,0.9847701988283956,1.176071078268692,0.669468862503388,1.1115391221861846,1.1495086580443965,0.9635122879364184,0.6139373323206243,0.6638456452109315,0.4783418698830732,1.0336832719859046,1.0919985004133914,0.6727074972029374,0.9763539367835864,0.9363784573008528,0.8819600441533718,0.8379520276543367,0.8418731717768041,0.7232984253794872,0.6381424689629284,0.9813280216122466,0.8964393443082922,1.3768927941729163,0.6796887001710321,1.0183465808839052,1.2630549832786235,0.9501786931599464,0.9470430532158888,0.6668925711397136,1.6950092762030502,0.7001047003792588,0.7927016030225602,0.6898905040040748,0.8265188578640381,0.9076293947185116,0.886255493789018,0.5629360390187392,0.737812672809084,1.2815081650368565,0.7578239369950246,1.1260666504900552,1.0994518790969352,0.6966460090691393,1.0650936341309634,0.9913489782007564,0.9883342361871182,0.7899436054732801,1.2051498939820235,0.6320384352084486,0.8025056835043899,0.784675970861015,0.5544156278372112,0.81357383543815,1.1797945932363991,0.7666071952251521,0.6946534479570856,0.8720622865691027,1.1157468281422052,1.194158647878198,0.8670984650325874,0.7050583039013041,0.8921668888745903,0.4050621281960205,0.7761933428818528,1.0833054426738586,1.3647408459929498,0.6088360783134175,1.1072336201328423,1.1861122000766615,1.0435108949826994,0.4285401099984038,1.2408621689059889,0.6384540291751053,0.7511404288359563,0.7233778616043113,0.599142587823657,0.5080680800110184,0.8701310336967425,1.0682456809239935,1.3070117185223806,0.665510385887337,0.7659195876350826,0.8979022548304524,1.037338194533098,0.8568781818816011,1.7399603443407816,0.6673282213797934,0.7753607904953148,0.6208322839878612,0.7945707485967416,0.7106340444218888,1.1233614092613844,0.953254363026855,0.3959662947811256,0.9100466983905116,0.7487768976762698,1.068861239968048,0.8801840602438042,0.6656618581084061,0.571503663140362,0.7846650348240458,0.9197900818850916,1.1416865940990024,1.0072318229074042,0.9445894148655704,1.2428084221521347,0.5117674683940082,0.3269406441372378,0.7746140559584942,0.8697345460360103,0.748244386474669,1.048108593691495,1.1168065484925516,0.4430150000921857,0.8079672249386604,1.151218500527519,0.6164605124476424,0.6439207228478602,0.5501917549970814,0.8214671132031739
