user,itemKNN,BIAS,userKNN,SVD,BIASEDMF,BayesianRidge,Tweedie,Ridge,RandomForest,Bagging,AdaBoost,GradientBoosting,LinearSVR
127,0.9916771588613348,0.6893465139320986,0.9117067147444952,0.6927135359058886,0.7761118632159798,0.7584216850054444,0.8287458452700511,0.7569329075068343,0.7814175162037565,0.8683448302265082,0.7500016966323725,0.7591147686783342,0.8651270556174803
146,0.8533264150311517,0.8292267823308036,0.7834939999528978,0.8338081888390693,0.7432253982529836,0.8228079683558371,0.8119335781133366,0.8270133778048837,0.786121938455505,0.8189817569244474,0.7776888236617195,0.7938084542771233,0.8619459693509581
173,0.4874991811048663,0.6449448562517192,0.4930988059490449,0.5639989977653627,0.6322283005375112,0.556994228525294,0.5051093314053913,0.553784027287152,0.6089068053936414,0.574551537859496,0.6411922780337174,0.647330276776325,0.4679211403375025
183,0.9528996129799244,0.7211062931156261,0.7286308045539629,0.7179856808874513,0.75725155384091,0.7166895054231829,0.7208211459061793,0.7136970645211428,0.7525870334642929,0.7701543844505037,0.7579537566972506,0.7853188463876124,0.691893166239144
184,1.2353997652140216,1.2468207133947269,1.191986011931108,1.2460560934193885,1.2548133111907958,1.2685094332006392,1.303749601907968,1.2693673644258516,1.2239743256640845,1.286642177698602,1.2452415963816568,1.2388602368793482,1.249739030259731
192,0.7009499336282524,0.5864197807707381,0.6142981670903161,0.6006436824272495,0.634382766111601,0.6459619314436754,0.6955337160131267,0.6457557321320297,0.6566379693066895,0.6214066647203497,0.6528005268599099,0.657374332816672,0.6185484683317982
195,0.6804160446112769,0.7186347803280422,0.7006970484837032,0.7097037137722005,0.7371805631377867,0.6962795620801961,0.7127327732383358,0.6966081445338579,0.6584733910801955,0.6445658216413734,0.6539680218613613,0.6607052514177105,0.7036909090166523
231,1.1212539412687508,1.1509510252812556,0.9244390847402058,1.1342394304522228,1.1739609188540894,1.166901603126227,1.190788983895644,1.1673357432802438,1.1018057294003367,1.1572568438983448,1.10449066014801,1.1089366291573994,1.0989928257169157
343,0.883938207047797,0.9138958584356884,0.9610410373982056,0.9174892926480648,0.9154661078819264,0.929717053550368,0.9898776638515244,0.9314446966880192,0.8869974719537439,0.8866367204909933,0.8898567473205542,0.898172644520566,0.9680954345639512
349,0.86611081277542,0.8766794898523315,0.8691966455709031,0.8881996427461089,0.8653303730774328,0.8687283510830276,0.8589890557571638,0.8706478943763901,0.8502540995682407,0.8732328571155338,0.8546799933690863,0.8567877972817586,0.884144826626691
424,0.7262199621417075,0.7794689389152861,0.861170077793888,0.7819183586786719,0.7819502571975031,0.7687252095374567,0.7971815361322651,0.768075228892329,0.7641742192657254,0.7898770049879091,0.7733279872961631,0.7627548400245524,0.7310553499109292
549,0.9789766013387712,0.9526373292193734,0.9277944646415972,0.9543207259822276,0.9426434378508782,0.911909176268764,0.9060468471443556,0.913344869052538,0.8773966679492525,0.8105086190103488,0.8781038279847814,0.8498626061347171,0.9144772699898416
624,1.0303095078648314,0.951173941203183,1.146854779662178,0.9485464847078344,0.9696556345653532,0.9625466727735276,0.9812875504294892,0.9616866676930104,0.9758450444058556,0.9668844575524848,0.955624253762754,0.9687070496145596,1.0065497656383624
648,0.9532759013034962,0.7795876360403862,0.8183082157492317,0.7841272100701436,0.8215909518521665,0.7985238055581307,0.8099352604842156,0.7991458319088327,0.7875603054288044,0.8135004883850318,0.79226825987399,0.8355887033023418,0.7848592062891903
667,0.8616568680907157,0.7459380605934419,0.9728919357792244,0.754796781206853,0.8607407215370999,0.7473017656551152,0.752338527761105,0.7436115582904903,0.7835330286413407,0.8162796064664191,0.7624183407622521,0.7977720719621846,0.7767341174814281
678,0.455361343742266,0.476280006078462,0.4305784157647271,0.4774517800290983,0.4431365584803816,0.4967561870367267,0.5221902081556815,0.4988951502760533,0.477095074822322,0.4887690410181384,0.49339668195616,0.4881397614072834,0.4778470630171514
752,1.243877143892743,1.264740813975623,1.2941638164362792,1.264363495048059,1.2527978648679412,1.2949310840068395,1.2854888946461973,1.296524749035474,1.3182121790571433,1.3003071573167295,1.3270466818133984,1.3267631375664957,1.2942375161699538
937,0.8526667777858866,0.9212551417314598,1.0120282775378575,0.8928433109156843,0.8627452562591242,0.8467748412165952,0.841894027153362,0.8456402671539313,0.8205925500216101,0.6793093909892942,0.8559752460144588,0.8390892607781447,0.8531307629205166
953,0.5346665301675173,0.552662972140204,0.9355253422050972,0.5539206955904814,0.5346358590806602,0.5075660367647109,0.4622415838530828,0.506874769384179,0.6583175129980922,0.7593957468331092,0.6944479473250786,0.6866857854548872,0.4682716602394294
1019,1.0561338506185889,1.0759732531957915,1.0869160866975751,1.213519999940456,1.05104147847661,1.1805727873665668,1.1045746069274704,1.192222546119985,1.186578613959136,1.1621453823339374,1.1853227040390475,1.1398569592141663,1.221669033673188
1088,1.1465072073134353,1.0863192461941282,1.0876152839453683,1.0743478640368886,1.075248707263304,1.0628486849990455,1.0507385856487552,1.0624222721722762,1.064879972272579,1.08203000826318,1.0660378806912214,1.073009030954839,1.0827292822219183
1101,0.846955864450726,0.8227976488524983,0.8627335507297552,0.8240994064613131,0.8927598454990365,0.8433668853064376,0.8615291913973478,0.842461906572887,0.8599953073987576,0.8611833690930928,0.8637140598246895,0.8473750297527404,0.8290139168853027
1113,0.5769404758311627,0.5647703622414577,0.6817367621254524,0.5569049973933715,0.5464491603142301,0.5891786370637959,0.6298204800004746,0.5916677007483293,0.5608733692086254,0.5879791865875306,0.5465205913558632,0.5793559948207112,0.6451068370825456
1121,0.7729364820227105,0.7083397351573119,0.8640051461063523,0.7101035833043146,0.7451782497367624,0.7353349034354948,0.7885681947521256,0.7357359840641854,0.7148881173686666,0.7046471003262428,0.6958853376097723,0.7072765898875822,0.7964393923045725
1125,0.8153609186949414,0.8746961015095573,0.8536825525034852,0.8567943336778477,0.8241320055154453,0.8493824585808312,0.8624488156590672,0.8500291768736563,0.8249489186308234,0.8246295026001762,0.8565702826094128,0.849960203715391,0.8309374452186402
1141,1.7868424383621155,1.7680326613313455,2.0984447063234994,1.7060541666372455,1.709071980292699,1.6933713318454455,1.6852689087293993,1.6881995389331712,1.7891250049845064,1.7559246384611549,1.7922261969170694,1.8490316655973047,1.7303426617759063
1164,0.9469226008648228,1.0720027457590795,0.979548629727186,1.0490688765576568,0.9654993981093972,1.083430313502449,1.1065446957766134,1.0861271701163893,1.0926143601344922,1.1244137189567565,1.1193955203252797,1.1265519956657706,1.052412897295965
1246,1.077260483698517,1.0063106238105282,1.1092924305767693,1.0058606893946884,0.985449523751902,1.0249091072690393,1.0274206749833612,1.0255979232794863,1.020766995266173,1.010671090273925,1.0307173438153636,1.0163803507436022,1.0227235402976145
1301,0.802736176130804,0.8007333729562038,0.9258726602154456,0.795048879501594,0.7957169201523826,0.7843096428031487,0.77917948151347,0.7856862680296303,0.8018387890456344,0.7770351416994338,0.8243297033569799,0.8371817178184445,0.7758170920457761
1306,0.8390180397170564,0.8343901400956164,0.9079637267864388,0.8401809867201196,0.8612700170683206,0.8379060165815204,0.8625095119130672,0.8380248610769119,0.8762352719908488,0.8992932076857735,0.8752646339802296,0.8764622219342708,0.8585622129036742
1317,0.6004874371421962,0.5747437008117615,0.5479789248995633,0.5745143411300383,0.5459327096970711,0.5573069803600323,0.5710659488330253,0.5583541373215162,0.543972242078289,0.5764976589349329,0.5541185954957751,0.5658657918421369,0.5621511872704404
1340,1.515292154919062,1.4900443682684152,1.2064109164896368,1.4873116463159677,1.4544098685559048,1.432829820729298,1.4268007581943114,1.4373344153586352,1.2904800099066778,1.340198255329432,1.2593962894418655,1.2893813377607797,1.4007217526255895
1348,0.7944524803848024,0.9001312247206428,1.1780905090807612,0.8991309920037449,0.989367845472374,0.8905705952946498,0.8943555878861362,0.8892550966925007,0.9169575156379152,0.8309607703687375,0.9298289383661342,1.0680633574694576,0.8984929699580545
1352,0.8153571672009788,0.8101221527826975,1.0684951531619706,0.804709430383929,0.8704571648673852,0.7981878883760658,0.8146126542343123,0.7964047630770319,0.7775690823827963,0.8008884731257401,0.7794055461488499,0.7534985292155949,0.7919300212771638
1355,0.9773044059713006,0.6842390187927702,0.6225339344405968,0.681137863956402,0.6556842140690972,0.6614117836700205,0.6492702833657126,0.6625706190970226,0.647743895055715,0.6689166842027636,0.6384149243292669,0.6935971046628078,0.6141235480187963
1421,1.098086035859902,1.0333807587028023,1.1921409513008936,1.0406956503977292,1.1988416286941397,1.0809736272923949,1.1088626914782085,1.0789349151635832,1.1037574898325977,1.068233938221062,1.079324207306224,1.108924526225534,1.1113320138543843
1425,0.9596795956885228,1.042174157461775,1.005122205369594,1.0504531935543984,1.0164990598210193,1.0122884686240352,0.999876552421942,1.0143113227759522,1.0074797070484014,0.9875004400355444,1.026570092907886,1.0230373832928166,1.0066660829214673
1447,0.9367593785159072,0.9473415093422036,0.9561501881836846,0.9455552374174442,0.9927574437918384,0.9758447325800916,0.9753547635833276,0.9760463215694604,0.9791442612128812,1.0111263548790193,0.984736108253976,0.9666591739963498,0.969292618946142
1451,0.7311725330789106,0.7253147035474574,0.7146126403375853,0.7177084126880788,0.7194226512212899,0.7166333794973375,0.729737934421403,0.7163881509365485,0.7116387140458258,0.7351614647442802,0.7208091625624973,0.7274990554618451,0.6998368001616683
1556,1.120876704161346,1.0857026142125568,1.2095522228963191,1.0450050202676695,0.9576872039631574,1.0607284978201852,1.0635198249820226,1.0599952761330704,1.1055419672306657,1.2016391539862603,1.0842729372521935,1.0972427500249535,1.068924349580897
1579,0.6878336242579904,0.5879916223262244,0.463976388980801,0.5792187124974154,0.5475968602709271,0.6068692683044671,0.6006906810215308,0.6102089661949984,0.5903083358793225,0.5491662682463436,0.5821003832380669,0.5879014985486711,0.6504593620320438
1645,1.2698493680795837,1.1341196858291296,1.0330144726445687,1.137270131564404,1.2511314231420536,1.1979782691780907,1.2239033336683998,1.1972859203676225,1.167710334777301,1.2654276980560102,1.169128041256981,1.1779622202746374,1.152960752642894
1647,0.7198324722705995,0.6820704293597872,0.7238690228654086,0.6852466107739745,0.7184735059879324,0.7026091760104786,0.7199287326649685,0.7027022262496752,0.7070024365342932,0.7092109416077167,0.7116938574875581,0.7080401478523493,0.692981527713554
1671,1.8253063922644177,1.6764620963305468,1.6470546051607131,1.6655891437956092,1.6388130668162546,1.6949261613856113,1.6761554712393556,1.695966342708235,1.7369338952840525,1.6529216766328625,1.7239936054725518,1.7367515351218217,1.7367946004729786
1717,1.0560446824042329,0.9534745629000404,1.0082366181748517,0.9337360760317592,0.9311497776010136,0.9364819414006031,0.9441427632118684,0.935709925284578,0.9585409855113038,0.96845879809029,0.961183967209834,0.9811351883708892,0.9628693963721892
1733,0.5409661083303772,0.5892546389243515,0.5853878248366916,0.5325308898217815,0.5464889963649273,0.5263032203225171,0.5253963955149801,0.5235200014676793,0.5256225321335413,0.5209591858308407,0.5383133851279271,0.521204056439245,0.4795165761350536
1748,0.6610366959205304,0.6534759746858345,0.7811730155260554,0.6495029828712395,0.6676213029572262,0.6535304285377651,0.6629585064316665,0.652840364714621,0.6787707179177661,0.6837423928975306,0.6744294839829088,0.6625998784502931,0.656409018978013
1776,1.062160782308705,0.8800325627303871,0.6241112663464006,0.8768790584656185,0.968405680066759,0.9125657901090514,0.8302568969110824,0.9165703867470784,0.912107641817956,0.8313843364984838,0.9215211894025548,0.926700549302498,0.9442838282237463
1780,0.6246352615571035,0.600094474988572,0.7118553985184093,0.5975599686770869,0.5871032508266221,0.6296763809245863,0.5874137318190807,0.6313781016447805,0.6646090919059889,0.7380248132234948,0.656709826199192,0.6356896043414905,0.6525139648650157
1812,1.3859874202057014,1.2169584741185258,1.3708133371913505,1.2165771376526655,1.2727199500081945,1.2629528151382012,1.296089990051193,1.2631030694444398,1.2667459530940242,1.224756803343231,1.2453029162908993,1.2504112875581284,1.3439805766345552
1851,0.6349635779407401,0.5988172947168332,0.8065533103593266,0.5964427426671944,0.6876318511657509,0.6851424449049996,0.6655315963554898,0.6840749545573391,0.6996792063512752,0.6365760253334504,0.7077028018908156,0.6693573839235539,0.6938141418107259
1912,1.0554510836623447,1.0404539026818589,1.0501874918836054,1.0419781740707783,1.0352402266930174,1.0720652541734623,1.0356272454122428,1.0743848539819183,1.0526238195017072,1.0740669904349514,1.0670675417978526,1.0542820908126076,1.0791456808848494
1925,1.2987704942343063,1.148658343407481,1.2690774772794888,1.1450853642477827,1.14686384540628,1.2074223270490854,1.2021751698897822,1.2071745208486877,1.2178961944950408,1.2523866791734863,1.212574024635383,1.2045791196392277,1.2122724265193554
1941,0.7912208028716122,0.7544420745875057,0.9645277486482584,0.7451297256922059,0.8976982733214526,0.8187344577487062,0.8471498791275749,0.8150062248147054,0.8681148295464833,0.920368968295154,0.8712543074192874,0.8162725863806647,0.8066014224850463
1958,0.6976870097860031,0.6920536591016545,0.6744958834760046,0.7029802276832882,0.688001286642184,0.7040577100637239,0.6740813631005421,0.7070447051829837,0.6924328963377584,0.6702323134431678,0.6882309747747358,0.6850385346759914,0.7186651600142804
1982,0.7997605317615427,0.7404194006592665,0.6503572679192633,0.7400402435396061,0.7043915791729344,0.7363871543241571,0.7248719679194587,0.7395954797581342,0.7113501993691842,0.7533089697723574,0.7148205390044627,0.7240882410262145,0.78553737891804
2077,1.0205549271233794,1.0028603156320235,1.000622752122607,0.9968605223998844,0.9405644145921268,0.9398324356673946,0.9275265361964294,0.9407322652890846,0.9192875113475772,0.9350669990858712,0.9169128540317254,0.9206496750091024,0.9532170709129336
2122,0.8399433636201148,0.8571333511871952,1.1689417868246517,0.8470869388101837,0.9175021675554912,0.8412763284820438,0.8443413654734774,0.8385025367791468,0.8911831653690784,0.9080361807775176,0.8835763666784897,0.831394815307555,0.8893362680993564
2176,0.5036329594187569,0.6214235513240708,0.651431973402002,0.6215184503917321,0.4466723784103902,0.538706003460101,0.6178927083549951,0.539940087037399,0.7171752184882704,0.6210773383898754,0.7332280280925537,0.6930075369404751,0.4998243345788565
2195,1.181552661198744,1.0407736883644163,1.003791160377291,1.0375923779139096,0.9957160856922423,1.038951802443309,0.9983278048155256,1.0413141568996338,1.0565707530984114,1.0207226855139022,1.0745693523048878,1.0522499795039744,1.0861661626936117
2247,1.0469097129883698,0.7483636624502038,0.7730658896422526,0.7608220226522117,0.7712754729019591,0.7499787339985405,0.7841959333087755,0.7500114425257386,0.7424290368811994,0.7041194346622122,0.7421064940515995,0.754591342352044,0.7170378225619706
2376,0.9187170350417608,0.841602259679861,0.9992383024868096,0.8417474204704007,0.8305700296509161,0.8161783862248132,0.8223474024052908,0.8159330774295704,0.8453843390535181,0.8752969022365589,0.8414505727696914,0.8497290090757743,0.8375715548377087
2380,0.92731039642273,0.8728625108185873,0.7598390444418794,0.8592671651240422,0.9073918352996884,0.8918171265799074,0.8990858849013436,0.8916223599116514,0.911692357682206,0.969543644902495,0.8984138510983033,0.9207856156829052,0.8812377811202468
2395,0.95675324675893,0.9333587703081372,1.0133711080922752,0.9499404981183308,1.003511511611809,0.9368140746726992,0.9350896945505054,0.9362053101210328,0.9337264042438214,0.9366515066563068,0.9145559391183098,0.9411486404925062,0.9399683264134902
2489,0.5767826872653568,0.5314551802030328,0.5755573431270635,0.527341400596179,0.520919999723412,0.5470142952658137,0.566443197930547,0.5480607842531465,0.5399484076062091,0.5952528523663166,0.5443145018854684,0.5432688113483427,0.575422135601184
2504,1.3248844446484755,0.9682884915937452,0.8662990991368666,1.0020722553856338,1.058007476856286,1.0817603716140898,1.1306006834669535,1.0856636997785034,0.9690501618553335,1.001637161993641,0.947068308813642,0.9433825823891714,1.1574015889128306
2544,0.8503460403114821,0.8012136853545084,0.8420290447205204,0.8077015366173094,0.8490648519908038,0.8176200649057795,0.8211209351532465,0.818042260319298,0.8198918408343707,0.8439893325217828,0.8236479457636908,0.8223796565688377,0.816907918090685
2810,1.173118761988291,1.0986248366631386,1.098942447665059,1.0834338864848363,1.0842144402095844,1.09348127756455,1.093265202916753,1.092963367628827,1.1194483393001502,1.1622412765930792,1.129135806798274,1.129674218970259,1.0974896534682823
2814,1.2531943607780365,1.0548743493466015,1.0968182235246655,1.0482183193549384,0.9848451220175836,1.0572485725083427,1.0609175387577772,1.0581127862354571,1.05695722893009,1.0973148126520855,1.0379345072426809,1.072072281266371,1.100550266425505
2847,1.1150985391994843,0.9657538473183896,1.1268474434237,0.9664575486182216,1.032020850518531,1.0291800929625683,1.008791901859471,1.0279447327316311,1.0552397738799542,1.075228118549112,1.0542917439043074,1.0499661035872117,1.046320890612383
2859,0.715037211779815,0.6065305854186845,0.8191200030132731,0.6110315825225102,0.6550743008095065,0.6289242356133061,0.6820744297499816,0.6279377752950902,0.6358787328391156,0.7002590906734151,0.6274091029283592,0.6541197975569443,0.6788701307372504
2910,0.6740437349846469,0.8160139342975481,0.8987981124965856,0.9100361845693172,0.9263661968331712,0.8133438582132313,0.8040013810542975,0.8181173840449453,0.8296221028689436,0.8154902628268884,0.7985333640503472,0.8110126582386793,0.7958174447699412
2918,0.6795257269240076,0.6946152000264527,0.7547811308398804,0.8047406549508823,0.7673854118591861,0.7012433016177416,0.6888159940132905,0.7082568095816429,0.6769649816365295,0.6324585873965507,0.6573899126316768,0.6673245650772112,0.7127458098095376
2944,0.8369899037594737,0.8346269280665607,0.8964975495577556,0.8286817706112893,0.8443087410788176,0.83427907015281,0.8371176202234029,0.8346405340374053,0.8930120502685888,0.946831123817276,0.9053620154141584,0.8895489482677275,0.8645107844829228
3017,0.4445431894802918,0.3357621981338837,0.4380944398985265,0.3363238279158023,0.36009241953562,0.2969231436137368,0.3226865046764487,0.2956674896341015,0.2585568738770097,0.3564039443752425,0.2442357341803543,0.2592688858234592,0.3376002645922566
3051,0.6212828106157896,0.43864589591588,0.4369125916092447,0.4524569479021123,0.5068772043946992,0.4411936683289433,0.4112588459035543,0.4429886315359501,0.4559714592802023,0.4003399554422184,0.492638554708744,0.4708267539758993,0.4552234585072158
3054,0.5961942629101235,0.571381439230859,0.6089380802263193,0.5835316743948182,0.5600169223476071,0.5737588515180012,0.5634497167868879,0.5752588181244884,0.6260989146468451,0.7376575023078268,0.6387751279667951,0.6246118262291543,0.5934113101820617
3224,0.8919052319914301,0.852167533088842,0.8789246908100248,0.853065651921767,0.8277951759166372,0.8570064380157044,0.8650045548004189,0.8578266631735203,0.8115597564942267,0.7604828007157336,0.8202841999453732,0.830397278096278,0.8354906083862158
3301,1.10362052421831,1.1276800968996854,1.3963564597067912,1.1337083063216051,1.1447826991959753,1.1261929866371996,1.1377176512596798,1.126723742532388,1.1477262424921266,1.1048697830046843,1.1616263189341578,1.1858226336244742,1.178420486367568
3312,1.4410696917176269,1.2187641347834568,1.3555863344113797,1.2548883751803153,1.355781039993082,1.200668457245646,1.200290737742806,1.1977981131532685,1.147611679188103,1.2263347740607544,1.1501349209959792,1.1969784085523512,1.2185094577384377
3363,0.8628221485476146,0.9100396879350744,0.8769342505279264,0.8687193509519278,0.8580155386680869,0.8901723947487086,0.8677275183296145,0.8918234346568455,0.9186359873098208,0.9426180104596804,0.9420539520716562,0.9317107523005888,0.9324948074992214
3452,0.4730531188935669,0.3491900535042705,0.6660539262927299,0.3455330795944394,0.3850934778341316,0.3387206577842118,0.3477509591286307,0.3425433935659411,0.4293953604968318,0.486815578330298,0.451676412865478,0.4308452001631435,0.3058793169940136
3462,0.93932702652114,0.8844354011835776,0.960656985484994,0.865378918245961,0.8725773023837757,0.8955475797287907,0.881887781325645,0.8950815495907459,0.9437765288876092,1.0275570814870256,0.9439203395927188,0.924468318401622,0.9157767788914462
3471,0.5228004670181284,0.791692140182877,0.7722725271233908,0.7898697940282806,0.824928410572195,0.6429006761836252,0.7327177105245007,0.642062637449538,0.658591118793288,0.6664717892802378,0.673404377549114,0.646227932035332,0.6102837558157098
3519,1.42399904830901,1.1216762688530582,1.1926202139748148,1.120624826758956,1.2025277943255872,1.1537171246935451,1.1474392017095538,1.150633601360688,1.1686440191286174,1.2001434710705017,1.1629985423441904,1.211142313527371,1.1759517168293188
3520,0.5320016502964061,0.5934490928063413,0.6407727147875004,0.589704422448987,0.6034883525786849,0.550963081114889,0.5439889118137231,0.5510325355550576,0.5457566380496509,0.606332420024432,0.5464802003212987,0.5586794071906472,0.5496382630981697
3562,1.5120870715498669,1.4516728141678876,1.4818828961274413,1.4525008175670098,1.489151538805754,1.4858182670277589,1.4986228023445562,1.486569271779351,1.5032148072776366,1.514465315495077,1.485980407334147,1.4988901161838255,1.519188972585109
3648,1.2034212965666926,1.1087679824159642,1.138783679290266,1.1001720841346,1.082857751623565,1.1979859307218517,1.1771299188102486,1.2005654113697988,1.2457527618103807,1.2788409435047592,1.2655835002623963,1.2649202802377555,1.2065596359948754
3824,0.6190148581740482,0.3921276800274969,0.445167801717048,0.3971034339625177,0.410774177369348,0.425000464481666,0.3794640293934283,0.4261184061888043,0.4521059055753911,0.4685677587072619,0.4336862772493383,0.4572183174020291,0.4702457625558681
3963,0.9211912290319748,0.8701889202248377,1.004791802947705,0.8978931552820807,0.9466905405948774,0.895118113900441,0.9438360442348188,0.8953500902702105,0.8481794680288925,0.8220888834208889,0.825932250678171,0.8297429658297552,0.9266883446550552
4042,0.7149146600468469,0.6567938168314712,0.5855756766899318,0.6545081812795733,0.6145740371204006,0.6691425767229849,0.6408327441510534,0.6718726769636951,0.6904978788565607,0.6720827221858401,0.6887362292585615,0.6828636222157797,0.6922714398173846
4089,0.8772364210214082,0.834629283271243,0.9560132715683248,0.8343971104573755,0.8483221356114498,0.8200298998231225,0.8142119771103877,0.8199665581553868,0.8351622806391475,0.829960937531166,0.8245593125092875,0.8211402064372955,0.840598262321871
4126,1.0696277858560137,0.9939778630137628,1.0332517868438555,0.9852600362678527,0.9855986361103356,0.9976580375950116,0.9897043392592751,0.9981569783617128,0.9950984743305796,1.0054919644891684,0.9912484787824644,0.9953157128838984,1.018307800502039
4186,1.0335247628902813,0.9369519620141676,0.9559465274710768,0.9444943115834262,0.954617795182964,0.9520685932821416,0.9448359648935444,0.9526555101953594,0.9543602501935474,0.9441725832301044,0.95803234950534,0.941514632045845,0.95591118143095
4277,0.6704025720612365,0.5770496384219143,0.600819047686771,0.5791131974422299,0.5279939822173116,0.5718993043374462,0.5566075868528847,0.5731554953801834,0.5987147007216678,0.6345263019241467,0.5990571500930567,0.6081515218608996,0.5400228956557934
4448,0.5795346493859481,0.5480540475852522,0.6465926809910425,0.5389473614103285,0.5376284029783805,0.5150138300376276,0.4636170539344715,0.5144561766157374,0.6080484184695041,0.6161465071127395,0.6299759095913767,0.6826025020047768,0.5117079816914467
4579,0.7785404442980187,0.7551239573349385,0.727592114187308,0.7257979364498118,0.6678814321945464,0.7215156375369968,0.7275542976119492,0.7219391058638543,0.7079651457448534,0.7598077247596324,0.7474459013434698,0.7451172190564131,0.7068064100378363
4640,1.0831820405737738,1.0888484008013093,1.1082645624416525,1.0835285384101838,1.0933805857672056,1.1029603227693567,1.057320757409114,1.103964597623596,1.069933290543392,1.0440527636502022,1.0823224816492352,1.0771059641190233,1.1135098265959362
4697,0.5387085197967985,0.5934512783096342,0.651833575812667,0.5848076838613421,0.4884080770534686,0.5522574946428311,0.5568729956437996,0.5542438277848228,0.5627020521038025,0.576286420360228,0.5873051513007752,0.5792306893757326,0.563002060226091
4771,0.2904366565985435,0.2116291991478076,0.5508358772651653,0.2120520808855678,0.2835228980944375,0.2143007819940724,0.2156347158482689,0.2140962092213915,0.2248494294801154,0.2581440005267817,0.2133860504773149,0.2303173672611761,0.2452986662134407
