algorithm,georisk
SVD,0.6647381177280886
BIASEDMF,0.6638429750542394
NMF,0.6579550020319249
StochasticItemKNN,0.6457982661235111
BayesianRidge,0.6339846224632435
Tweedie,0.6336902170492653
Ridge,0.6339792007060773
RandomForest,0.6340376311030387
Bagging,0.6356718964972902
AdaBoost,0.6318062518303731
GradientBoosting,0.631681802962625
LinearSVR,0.63428146499381
