algorithm,20,36,65,146,173,183,195,235,271,302,319,343,349,411,424,442,528,624,691,692,737,749,753,791,839,937,1010,1019,1051,1058,1063,1088,1101,1113,1120,1125,1141,1142,1164,1165,1202,1203,1211,1265,1274,1291,1306,1317,1352,1369,1389,1390,1395,1399,1421,1425,1447,1451,1491,1505,1530,1551,1556,1560,1579,1624,1643,1701,1712,1733,1748,1780,1837,1851,1865,1897,1912,1943,1958,1980,2018,2023,2041,2063,2106,2168,2172,2176,2188,2195,2225,2246,2271,2380,2395,2436,2451,2453,2489,2504,2544,2594,2756,2781,2796,2802,2810,2832,2859,2860,2898,2909,2918,2944,2969,3013,3041,3051,3054,3080,3089,3219,3285,3312,3363,3410,3411,3441,3454,3475,3483,3503,3518,3519,3550,3620,3648,3688,3695,3746,3773,3792,3832,3842,3963,3995,4126,4169,4258,4277,4294,4384,4387,4477,4520,4543,4579,4600,4647,4802,4823,4829,4834,4842,4934,4950,5011,5054,5090,5205,5242,5312,5333,5359,5394,5413,5458,5470,5473,5539,5621,5636,5733,5825,5874,5948,6002
itemKNN,0.875,0.9230769230769232,0.9411764705882352,0.7796610169491526,0.8055555555555556,0.8,0.7586206896551724,0.5714285714285714,0.8235294117647058,0.6666666666666666,0.5714285714285714,0.8620689655172413,0.7222222222222222,0.4857142857142857,0.7312775330396476,0.6153846153846154,0.0,0.8484848484848485,0.9090909090909092,1.0,0.7096774193548387,0.6666666666666666,0.8732394366197183,0.875,0.8888888888888888,0.8181818181818182,0.6666666666666666,0.0,0.5714285714285714,0.8,0.8,0.7154471544715447,0.631578947368421,0.9333333333333332,0.8,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.4705882352941176,0.8235294117647058,0.6764705882352942,0.8,0.9411764705882352,0.572972972972973,0.9090909090909092,0.8292682926829268,0.9044585987261148,0.8103448275862069,0.5555555555555556,0.6428571428571429,0.8,0.9133858267716536,0.5714285714285714,0.7567567567567568,0.6,0.6666666666666666,0.4,0.7,0.6666666666666666,0.7894736842105263,0.56,0.8466257668711656,0.6666666666666666,0.2857142857142857,0.8,0.8571428571428571,0.9224806201550388,0.7548209366391184,0.6504065040650406,0.6206896551724138,0.5185185185185185,0.0,0.8571428571428571,0.6666666666666666,0.1538461538461538,0.7570621468926554,0.0,0.8421052631578947,0.4,1.0,0.8695652173913043,0.8181818181818182,0.4545454545454545,0.3333333333333333,0.5,0.8148148148148148,0.4580152671755725,0.8275862068965517,0.5294117647058824,0.8,0.7692307692307693,0.8,0.9655172413793104,0.9230769230769232,0.8571428571428571,0.8108108108108109,0.625,0.6206896551724138,0.6666666666666666,0.6,0.75,0.6086956521739131,1.0,0.8695652173913043,0.0,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.9285714285714286,0.4,0.9230769230769232,0.3695652173913043,0.631578947368421,0.8811881188118812,0.8,0.5,0.5714285714285714,0.5,0.5,0.5862068965517241,0.8695652173913043,0.5714285714285714,0.0,0.0,0.375,0.8571428571428571,0.6666666666666666,0.7777777777777778,0.53125,0.2857142857142857,0.6666666666666666,0.9473684210526316,0.6666666666666666,0.0,0.5925925925925926,0.3333333333333333,0.0,1.0,0.7083333333333334,0.75,0.4,0.6666666666666666,1.0,0.7555555555555555,0.8235294117647058,0.8,0.4210526315789473,0.0,0.8,0.75,0.2857142857142857,0.0,0.0,0.8,0.6666666666666666,0.5714285714285714,0.875,1.0,1.0,0.9333333333333332,0.8,0.9,0.912280701754386,0.75,0.0,0.4444444444444444,0.9230769230769232,0.7169811320754716,0.8433734939759037,0.8888888888888888,0.2,0.9090909090909092,0.6153846153846154,0.2857142857142857,0.6046511627906976,0.7692307692307693,0.6666666666666666,0.4285714285714285,0.5789473684210527,0.7142857142857143,0.6153846153846154,0.4545454545454545,0.6666666666666666,0.8571428571428571,0.8,0.9411764705882352,0.942528735632184
BIAS,0.875,0.9230769230769232,0.9411764705882352,0.7586206896551724,0.7733333333333333,0.8,0.7540983606557377,0.5714285714285714,0.875,0.7843137254901961,0.5714285714285714,0.847457627118644,0.7027027027027027,0.4912280701754385,0.7543859649122807,0.5714285714285714,0.0,0.8235294117647058,0.8865979381443299,0.9473684210526316,0.7096774193548387,0.6666666666666666,0.835820895522388,0.9411764705882352,0.5714285714285714,0.782608695652174,0.0,0.0,0.3333333333333333,0.8,0.6666666666666666,0.6666666666666666,0.717948717948718,1.0,0.8,0.3333333333333333,0.0,0.5714285714285714,0.5333333333333333,0.8235294117647058,0.6376811594202898,0.8,0.9411764705882352,0.5858585858585859,0.8928571428571429,0.85,0.9113924050632912,0.8292682926829268,0.4,0.5806451612903226,0.6666666666666666,0.916030534351145,0.5714285714285714,0.7222222222222222,0.6666666666666666,0.7368421052631579,0.4,0.7,0.4,0.7894736842105263,0.5925925925925926,0.8571428571428571,0.6666666666666666,0.2857142857142857,0.75,0.8,0.9393939393939394,0.7333333333333333,0.628099173553719,0.5185185185185185,0.7058823529411765,0.0,1.0,0.0,0.2222222222222222,0.7514450867052023,0.0,0.5882352941176471,0.5,0.8,0.8695652173913043,0.8181818181818182,0.4166666666666667,0.4,0.0,0.8571428571428571,0.4705882352941176,0.8275862068965517,0.5,0.8,0.7142857142857143,0.8461538461538461,0.9655172413793104,0.9230769230769232,0.8571428571428571,0.9302325581395348,0.6153846153846154,0.6206896551724138,0.64,0.6666666666666666,0.75,0.56,1.0,0.8936170212765957,0.0,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.9629629629629628,1.0,0.9230769230769232,0.3516483516483517,0.631578947368421,0.8932038834951457,0.8,0.0,0.7692307692307693,0.0,0.5,0.6101694915254238,0.631578947368421,0.5714285714285714,0.0,0.0,0.2758620689655172,0.4,0.4,0.8,0.4,0.2608695652173913,0.6666666666666666,0.9,0.6666666666666666,0.0,0.7878787878787878,0.0,0.0,1.0,0.7843137254901961,0.7,0.6666666666666666,0.5454545454545454,1.0,0.6808510638297872,0.8181818181818182,0.4,0.4,0.0,0.8,0.75,0.0,0.3333333333333333,0.0,0.8695652173913043,0.5714285714285714,0.0,0.8235294117647058,0.8571428571428571,0.8,0.9333333333333332,0.7567567567567568,0.9,0.9090909090909092,0.8888888888888888,0.0,0.4444444444444444,0.9230769230769232,0.6622516556291391,0.8433734939759037,0.8888888888888888,0.2857142857142857,0.9090909090909092,0.5454545454545454,0.5,0.5,0.7692307692307693,0.7216494845360825,0.625,0.6829268292682927,0.7142857142857143,0.6153846153846154,0.0,0.5714285714285714,0.9230769230769232,0.8,0.9411764705882352,0.9302325581395348
userKNN,0.8235294117647058,0.9230769230769232,0.9411764705882352,0.7586206896551724,0.7814569536423841,0.9090909090909092,0.7457627118644068,0.8,0.8,0.6222222222222222,0.75,0.847457627118644,0.7368421052631579,0.5675675675675675,0.753968253968254,0.5714285714285714,0.0,0.8235294117647058,0.92,1.0,0.7096774193548387,0.8571428571428571,0.7142857142857143,0.9411764705882352,0.75,0.8181818181818182,0.0,0.0,0.3333333333333333,0.8,1.0,0.6363636363636364,0.5945945945945946,0.9411764705882352,0.6666666666666666,0.4,0.5,0.5714285714285714,0.5,0.7777777777777778,0.6133333333333333,0.8888888888888888,0.9411764705882352,0.543859649122807,0.8928571428571429,0.85,0.926829268292683,0.7967479674796748,0.5,0.6,0.6666666666666666,0.890625,0.5925925925925926,0.717948717948718,0.7142857142857143,0.4,0.0,0.7619047619047619,0.3333333333333333,0.8780487804878049,0.6206896551724138,0.8402366863905325,0.6666666666666666,0.125,0.8,0.6666666666666666,0.942528735632184,0.7586206896551724,0.7,0.5714285714285714,0.5517241379310345,0.0,0.9333333333333332,0.4,0.3,0.7777777777777778,0.0,0.625,0.0,0.8,0.9166666666666666,0.8571428571428571,0.4666666666666667,0.4,0.5,0.8571428571428571,0.4752475247524752,0.8275862068965517,0.5517241379310345,0.0,0.6666666666666666,0.8461538461538461,1.0,0.8333333333333334,0.8571428571428571,0.75,0.4615384615384615,0.6060606060606061,0.6363636363636364,0.6,0.75,0.5384615384615384,1.0,0.8936170212765957,0.0,0.6,0.4,0.5714285714285714,0.896551724137931,0.5714285714285714,1.0,0.3917525773195876,0.631578947368421,0.9272727272727272,0.8,0.0,0.7058823529411765,0.0,0.8,0.5833333333333334,0.1428571428571428,0.75,0.0,0.0,0.3636363636363636,0.4,0.4,0.6666666666666666,0.4285714285714285,0.3050847457627119,0.75,0.9,0.75,0.0,0.7567567567567568,0.0,0.0,1.0,0.7346938775510204,0.717948717948718,0.0,0.25,1.0,0.782608695652174,0.8478260869565217,0.5714285714285714,0.4210526315789473,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8695652173913043,0.6666666666666666,0.3333333333333333,0.75,1.0,0.8,0.9333333333333332,0.8780487804878049,0.8571428571428571,0.912280701754386,0.5714285714285714,0.0,0.6,0.9230769230769232,0.7329192546583851,0.8433734939759037,0.8,0.3333333333333333,1.0,0.5714285714285714,0.6666666666666666,0.425531914893617,0.7692307692307693,0.7857142857142857,0.5333333333333333,0.65,0.7142857142857143,0.3636363636363636,0.3157894736842105,0.6666666666666666,0.8571428571428571,0.8,0.9411764705882352,0.9302325581395348
SVD,0.875,0.95,0.9411764705882352,0.7586206896551724,0.7785234899328859,0.8,0.7666666666666667,0.5714285714285714,0.875,0.7843137254901961,0.5714285714285714,0.847457627118644,0.7222222222222222,0.4590163934426229,0.7467811158798283,0.6153846153846154,0.0,0.8235294117647058,0.8865979381443299,1.0,0.7096774193548387,0.6666666666666666,0.8235294117647058,0.9411764705882352,0.5714285714285714,0.782608695652174,0.0,0.0,0.3333333333333333,0.8,0.6666666666666666,0.6991869918699187,0.6842105263157895,1.0,0.8,0.3333333333333333,0.0,0.5714285714285714,0.5333333333333333,0.8235294117647058,0.6376811594202898,0.75,0.9411764705882352,0.5833333333333334,0.8928571428571429,0.8717948717948718,0.9044585987261148,0.819672131147541,0.4,0.6451612903225806,0.6666666666666666,0.8992248062015504,0.5714285714285714,0.7222222222222222,0.6666666666666666,0.7,0.4,0.7619047619047619,0.4,0.8108108108108109,0.5217391304347826,0.8571428571428571,0.6666666666666666,0.25,0.8333333333333334,1.0,0.9393939393939394,0.7452054794520548,0.6153846153846154,0.4615384615384615,0.7058823529411765,0.0,1.0,0.0,0.1818181818181818,0.7514450867052023,0.0,0.625,0.4,0.6666666666666666,0.8695652173913043,0.8181818181818182,0.5,0.4,0.5,0.8571428571428571,0.4705882352941176,0.8275862068965517,0.5,0.8,0.6666666666666666,0.8,0.9655172413793104,0.9230769230769232,0.8571428571428571,0.9302325581395348,0.6153846153846154,0.6666666666666666,0.64,0.6666666666666666,0.75,0.6086956521739131,1.0,0.8936170212765957,0.0,0.6666666666666666,0.3157894736842105,0.7272727272727273,0.9629629629629628,1.0,0.9230769230769232,0.3736263736263736,0.5,0.8932038834951457,0.8,0.0,0.7142857142857143,0.0,0.5,0.6101694915254238,0.631578947368421,0.5714285714285714,0.0,0.0,0.2758620689655172,0.6666666666666666,0.4,0.8,0.4,0.196078431372549,0.6666666666666666,0.9,0.6666666666666666,0.0,0.7878787878787878,0.0,0.0,1.0,0.76,0.717948717948718,0.6666666666666666,0.5454545454545454,1.0,0.6808510638297872,0.8181818181818182,0.4,0.4210526315789473,0.0,0.8,0.75,0.0,0.3333333333333333,0.0,0.8695652173913043,0.5714285714285714,0.0,0.8235294117647058,0.8571428571428571,0.8,0.9333333333333332,0.7777777777777778,0.9,0.8888888888888888,0.8888888888888888,0.0,0.4444444444444444,0.9230769230769232,0.6622516556291391,0.8433734939759037,0.8888888888888888,0.2857142857142857,0.9090909090909092,0.5454545454545454,0.5,0.5116279069767442,0.7692307692307693,0.7422680412371134,0.7058823529411765,0.6829268292682927,0.7142857142857143,0.6153846153846154,0.0,0.5714285714285714,0.9230769230769232,0.8,0.9411764705882352,0.9302325581395348
BIASEDMF,0.8,0.9230769230769232,0.9411764705882352,0.7931034482758621,0.8,0.75,0.7457627118644068,0.8,0.875,0.6521739130434783,0.5714285714285714,0.8571428571428571,0.7222222222222222,0.4137931034482758,0.7168141592920354,0.6153846153846154,0.0,0.8235294117647058,0.875,1.0,0.7096774193548387,0.75,0.8405797101449275,0.875,0.75,0.8181818181818182,0.0,0.0,0.4,0.8,0.9090909090909092,0.6456692913385826,0.6842105263157895,0.9411764705882352,0.8,0.2857142857142857,0.0,0.5714285714285714,0.4705882352941176,0.8235294117647058,0.647887323943662,0.75,0.875,0.5520833333333334,0.8928571428571429,0.8717948717948718,0.906832298136646,0.7768595041322314,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.8992248062015504,0.6206896551724138,0.7222222222222222,0.6666666666666666,0.7368421052631579,0.3333333333333333,0.8181818181818182,0.4615384615384615,0.8205128205128205,0.5,0.8433734939759037,0.6666666666666666,0.125,0.75,0.8571428571428571,0.9389312977099236,0.7540983606557377,0.6554621848739496,0.5185185185185185,0.5,0.0,1.0,0.0,0.1666666666666666,0.7455621301775148,0.0,0.8421052631578947,0.6666666666666666,0.8,0.8695652173913043,0.8571428571428571,0.5,0.4,0.5,0.8076923076923077,0.4873949579831932,0.8275862068965517,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6956521739130435,0.9655172413793104,0.9230769230769232,0.8571428571428571,0.9,0.625,0.6666666666666666,0.6153846153846154,0.5454545454545454,0.75,0.64,1.0,0.8695652173913043,0.0,0.6666666666666666,0.5714285714285714,0.7272727272727273,0.9629629629629628,0.6666666666666666,0.95,0.3736263736263736,0.6956521739130435,0.9134615384615384,0.8,0.5,0.7142857142857143,0.5714285714285714,0.8,0.6440677966101694,0.7,0.75,0.0,0.0,0.303030303030303,0.8571428571428571,0.4,0.8235294117647058,0.375,0.2592592592592592,0.5,0.9473684210526316,0.6666666666666666,0.0,0.8235294117647058,0.0,0.0,1.0,0.6808510638297872,0.7027027027027027,0.5,0.5454545454545454,1.0,0.6976744186046512,0.7857142857142857,0.3333333333333333,0.6,0.0,0.8,0.7058823529411765,0.5,0.3333333333333333,0.0,0.9333333333333332,0.6153846153846154,0.5,0.8235294117647058,0.8571428571428571,0.8,0.9333333333333332,0.8333333333333334,0.8421052631578947,0.8888888888888888,0.75,0.0,0.25,0.9230769230769232,0.7453416149068323,0.8433734939759037,1.0,0.4285714285714285,0.9090909090909092,0.5454545454545454,0.5,0.5957446808510638,0.7692307692307693,0.6947368421052632,0.7777777777777778,0.65,0.8,0.6153846153846154,0.5454545454545454,0.75,0.9230769230769232,0.6666666666666666,0.9411764705882352,0.9302325581395348
BayesianRidge,0.875,0.9230769230769232,0.9411764705882352,0.8,0.8027210884353742,0.8,0.7586206896551724,0.6666666666666666,0.875,0.7083333333333334,0.5714285714285714,0.8275862068965517,0.7222222222222222,0.4666666666666667,0.7368421052631579,0.6153846153846154,0.0,0.8235294117647058,0.8979591836734694,1.0,0.7096774193548387,0.6666666666666666,0.8405797101449275,0.875,0.75,0.8181818181818182,0.0,0.0,0.4,0.8,0.9090909090909092,0.6935483870967742,0.6842105263157895,1.0,0.8,0.3333333333333333,0.0,0.5714285714285714,0.4285714285714285,0.8235294117647058,0.6666666666666666,0.75,0.9411764705882352,0.5699481865284974,0.8928571428571429,0.8717948717948718,0.89171974522293,0.7899159663865546,0.4210526315789473,0.6428571428571429,0.6666666666666666,0.90625,0.5714285714285714,0.7567567567567568,0.6666666666666666,0.8,0.4,0.7619047619047619,0.3636363636363636,0.8205128205128205,0.5833333333333334,0.8433734939759037,0.6666666666666666,0.2666666666666666,0.8,0.8571428571428571,0.9389312977099236,0.7624309392265194,0.65,0.5185185185185185,0.6451612903225806,0.0,1.0,0.0,0.1666666666666666,0.7514450867052023,0.0,0.7058823529411765,0.5,1.0,0.8695652173913043,0.8181818181818182,0.56,0.4,0.5,0.8301886792452831,0.4833333333333333,0.8275862068965517,0.5333333333333333,0.8,0.7142857142857143,0.6956521739130435,0.9655172413793104,0.9230769230769232,0.8571428571428571,0.926829268292683,0.7142857142857143,0.6,0.6923076923076923,0.5454545454545454,0.75,0.6086956521739131,1.0,0.8936170212765957,0.0,0.6,0.4761904761904761,0.8,0.9629629629629628,0.6666666666666666,0.9230769230769232,0.3555555555555555,0.7272727272727273,0.903846153846154,0.8,0.0,0.7692307692307693,0.3333333333333333,0.5,0.631578947368421,0.7,0.75,0.0,0.0,0.3333333333333333,0.8571428571428571,0.0,0.8421052631578947,0.4150943396226415,0.2325581395348837,0.6666666666666666,0.9473684210526316,0.6666666666666666,0.0,0.75,0.0,0.0,1.0,0.7346938775510204,0.7368421052631579,0.5,0.5454545454545454,1.0,0.75,0.8372093023255814,0.4,0.4444444444444444,0.0,0.8,0.7058823529411765,0.2857142857142857,0.3333333333333333,0.0,0.8636363636363636,0.6153846153846154,0.5,0.8235294117647058,1.0,0.8,0.9333333333333332,0.8648648648648649,0.9,0.8888888888888888,0.75,0.0,0.4444444444444444,0.9230769230769232,0.7096774193548387,0.8433734939759037,0.8888888888888888,0.2,0.9090909090909092,0.5,0.5,0.6666666666666666,0.7692307692307693,0.7368421052631579,0.625,0.65,0.7142857142857143,0.6153846153846154,0.1176470588235294,0.75,0.9230769230769232,0.8,0.9411764705882352,0.942528735632184
Tweedie,0.875,0.9230769230769232,0.9411764705882352,0.7586206896551724,0.7945205479452054,0.8,0.7586206896551724,0.6666666666666666,0.875,0.5909090909090909,0.5714285714285714,0.8421052631578947,0.7222222222222222,0.4074074074074074,0.7239819004524887,0.6153846153846154,0.0,0.8235294117647058,0.8979591836734694,1.0,0.7096774193548387,0.75,0.8405797101449275,0.8,0.5714285714285714,0.8181818181818182,0.0,0.0,0.4,0.8,0.6666666666666666,0.7413793103448276,0.6111111111111112,1.0,0.8,0.3333333333333333,0.0,0.5714285714285714,0.3076923076923077,0.75,0.6865671641791045,0.75,0.9411764705882352,0.5837837837837838,0.8928571428571429,0.8717948717948718,0.8846153846153846,0.7966101694915254,0.4444444444444444,0.6428571428571429,0.6666666666666666,0.9133858267716536,0.5714285714285714,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.4,0.7,0.4,0.7894736842105263,0.5217391304347826,0.8466257668711656,0.6666666666666666,0.1538461538461538,0.75,1.0,0.942528735632184,0.7464387464387464,0.625,0.4615384615384615,0.4,0.0,1.0,0.0,0.2,0.7368421052631579,0.0,0.625,0.5,1.0,0.8181818181818182,0.8571428571428571,0.56,0.4,0.5,0.8301886792452831,0.5132743362831859,0.8275862068965517,0.5517241379310345,0.8,0.8333333333333334,0.6363636363636364,0.9655172413793104,0.9230769230769232,0.8571428571428571,0.9,0.5,0.6206896551724138,0.5833333333333334,0.6666666666666666,0.75,0.6363636363636364,1.0,0.8695652173913043,0.0,0.4444444444444444,0.3529411764705882,0.8,0.9629629629629628,0.8,0.9230769230769232,0.3218390804597701,0.631578947368421,0.8985507246376812,0.8,0.0,0.7692307692307693,0.0,0.5,0.6296296296296297,0.7,0.5714285714285714,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.7777777777777778,0.4,0.2222222222222222,0.5,0.9473684210526316,0.6666666666666666,0.0,0.7096774193548387,0.0,0.0,1.0,0.6808510638297872,0.7567567567567568,0.6666666666666666,0.5454545454545454,1.0,0.7555555555555555,0.8235294117647058,0.4,0.4444444444444444,0.0,0.8,0.7142857142857143,0.0,0.0,0.0,0.8837209302325582,0.5454545454545454,0.3333333333333333,0.8235294117647058,1.0,0.8,0.9333333333333332,0.8,0.8421052631578947,0.8888888888888888,0.75,0.0,0.4444444444444444,0.9230769230769232,0.6486486486486487,0.8433734939759037,0.8888888888888888,0.2,0.9090909090909092,0.5454545454545454,0.5,0.5555555555555556,0.7692307692307693,0.6436781609195402,0.3076923076923077,0.6153846153846154,0.7142857142857143,0.3636363636363636,0.0,0.5714285714285714,0.9230769230769232,0.6666666666666666,0.9411764705882352,0.942528735632184
Ridge,0.875,0.9230769230769232,0.9411764705882352,0.8,0.8027210884353742,0.8,0.7586206896551724,0.6666666666666666,0.875,0.7083333333333334,0.5714285714285714,0.8275862068965517,0.7222222222222222,0.4666666666666667,0.7368421052631579,0.6153846153846154,0.0,0.8235294117647058,0.8865979381443299,1.0,0.7096774193548387,0.6666666666666666,0.8405797101449275,0.875,0.75,0.8181818181818182,0.0,0.0,0.4,0.8,0.9090909090909092,0.688,0.6842105263157895,1.0,0.8,0.3333333333333333,0.0,0.5714285714285714,0.4285714285714285,0.8235294117647058,0.6666666666666666,0.8,0.9411764705882352,0.5729166666666666,0.8928571428571429,0.8717948717948718,0.89171974522293,0.7899159663865546,0.4444444444444444,0.6428571428571429,0.6666666666666666,0.8992248062015504,0.5714285714285714,0.7567567567567568,0.6666666666666666,0.8,0.4,0.7619047619047619,0.3636363636363636,0.8205128205128205,0.5833333333333334,0.8433734939759037,0.6666666666666666,0.2666666666666666,0.8,0.8571428571428571,0.9389312977099236,0.7624309392265194,0.65,0.5185185185185185,0.625,0.0,1.0,0.0,0.1666666666666666,0.7514450867052023,0.0,0.7058823529411765,0.5,1.0,0.8695652173913043,0.8181818181818182,0.56,0.4,0.5,0.8301886792452831,0.4833333333333333,0.8275862068965517,0.5333333333333333,0.8,0.7142857142857143,0.6956521739130435,0.9655172413793104,0.9230769230769232,0.8571428571428571,0.926829268292683,0.7142857142857143,0.6,0.6923076923076923,0.5454545454545454,0.75,0.6086956521739131,1.0,0.8936170212765957,0.0,0.6,0.4761904761904761,0.8,0.9629629629629628,0.6666666666666666,0.9230769230769232,0.3555555555555555,0.7272727272727273,0.8985507246376812,0.8,0.0,0.7692307692307693,0.3333333333333333,0.5,0.631578947368421,0.7,0.75,0.0,0.0,0.3333333333333333,0.8571428571428571,0.0,0.8421052631578947,0.4150943396226415,0.2790697674418604,0.5,0.9473684210526316,0.6666666666666666,0.0,0.75,0.0,0.0,1.0,0.7346938775510204,0.717948717948718,0.5,0.5454545454545454,1.0,0.75,0.8372093023255814,0.4,0.4444444444444444,0.0,0.8,0.7058823529411765,0.0,0.3333333333333333,0.0,0.8636363636363636,0.6153846153846154,0.5,0.8235294117647058,1.0,0.8,0.9333333333333332,0.8648648648648649,0.9,0.8888888888888888,0.75,0.0,0.4444444444444444,0.9230769230769232,0.7096774193548387,0.8433734939759037,0.8888888888888888,0.2857142857142857,0.9090909090909092,0.5454545454545454,0.5,0.65,0.7692307692307693,0.723404255319149,0.625,0.65,0.7142857142857143,0.6153846153846154,0.1176470588235294,0.75,0.9230769230769232,0.8,0.9411764705882352,0.942528735632184
RandomForest,0.875,0.95,0.9411764705882352,0.8,0.7919463087248322,0.8888888888888888,0.7666666666666667,0.6666666666666666,0.8235294117647058,0.7083333333333334,0.5714285714285714,0.8275862068965517,0.7222222222222222,0.5074626865671642,0.7457627118644068,0.6153846153846154,0.0,0.8235294117647058,0.875,1.0,0.7096774193548387,0.6666666666666666,0.8405797101449275,0.875,0.75,0.8181818181818182,0.0,0.0,0.4,0.8,0.9090909090909092,0.6617647058823529,0.75,1.0,0.8,0.2857142857142857,0.0,0.5714285714285714,0.5,0.8235294117647058,0.647887323943662,0.75,0.9411764705882352,0.5728643216080402,0.8771929824561403,0.8292682926829268,0.926829268292683,0.7804878048780488,0.4761904761904761,0.6666666666666666,0.6666666666666666,0.8923076923076924,0.6206896551724138,0.7567567567567568,0.6666666666666666,0.7619047619047619,0.3333333333333333,0.8181818181818182,0.3636363636363636,0.8205128205128205,0.5517241379310345,0.8502994011976048,0.6666666666666666,0.2352941176470588,0.8333333333333334,0.8571428571428571,0.9429657794676806,0.7780678851174935,0.672,0.5185185185185185,0.6060606060606061,0.0,1.0,0.0,0.1428571428571428,0.7727272727272727,0.0,0.7777777777777778,0.5,0.6666666666666666,0.8181818181818182,0.782608695652174,0.56,0.4,0.5,0.8727272727272727,0.4878048780487805,0.8275862068965517,0.6060606060606061,0.8,0.6666666666666666,0.6956521739130435,0.9655172413793104,0.9230769230769232,0.8571428571428571,0.9302325581395348,0.7142857142857143,0.6060606060606061,0.6666666666666666,0.6,0.75,0.6086956521739131,1.0,0.8936170212765957,0.0,0.6,0.5217391304347826,0.7272727272727273,0.9285714285714286,0.6666666666666666,0.95,0.4042553191489361,0.6666666666666666,0.8985507246376812,0.8,0.0,0.7142857142857143,0.2857142857142857,0.5,0.5901639344262295,0.7,0.75,0.0,0.0,0.4242424242424242,0.8571428571428571,0.0,0.8,0.490566037735849,0.2950819672131147,0.6666666666666666,0.9473684210526316,0.8571428571428571,0.0,0.7647058823529411,0.0,0.0,1.0,0.7843137254901961,0.7368421052631579,0.5,0.5454545454545454,1.0,0.7346938775510204,0.8275862068965517,0.3333333333333333,0.4210526315789473,0.0,0.8,0.7058823529411765,0.2857142857142857,0.3333333333333333,0.0,0.9130434782608696,0.7142857142857143,0.2857142857142857,0.8235294117647058,1.0,0.8,0.9333333333333332,0.8108108108108109,0.9,0.9090909090909092,0.75,0.0,0.4444444444444444,0.9230769230769232,0.7006369426751592,0.8433734939759037,0.8888888888888888,0.3571428571428571,0.8333333333333334,0.6153846153846154,0.6666666666666666,0.56,0.7692307692307693,0.7920792079207921,0.7777777777777778,0.6829268292682927,0.7142857142857143,0.6153846153846154,0.3157894736842105,0.75,0.9230769230769232,0.8,0.9411764705882352,0.942528735632184
