user,itemKNN,BIAS,userKNN,SVD,BIASEDMF,BayesianRidge,Tweedie,Ridge,RandomForest,Bagging,AdaBoost,GradientBoosting,LinearSVR
193,0.6643359178905535,0.7707863300314587,0.6767132734742671,0.7660839794726383,0.7601754015191673,0.7834437625555628,0.7834437625555628,0.7834437625555628,0.7923249949751067,0.7970273455339271,0.7952976494411795,0.7952976494411795,0.7834437625555628
195,0.9047207160481576,0.8631296904959027,0.7504538924824613,0.8106476594909661,0.8351222479220122,0.8601570360298298,0.8631296904959027,0.8601570360298298,0.8601570360298298,0.8041788818607235,0.8601570360298298,0.8648593865886502,0.8601570360298298
231,0.9321679589452766,0.9572027470530944,0.8804894735788272,0.9321679589452766,0.9321679589452766,0.9321679589452766,0.9321679589452766,0.9321679589452766,0.9321679589452766,0.8856548993647777,0.9321679589452766,0.9321679589452766,0.9321679589452766
343,0.9572027470530944,0.9707863300314586,0.8643359178905534,0.93984296397017,0.930961731550626,0.93984296397017,0.936870309504097,0.9660839794726382,0.936870309504097,0.936870309504097,0.93984296397017,0.93984296397017,0.936870309504097
349,0.8016584650898229,0.7738768276195721,0.7738768276195721,0.7473722357035119,0.8016584650898229,0.7738768276195721,0.7738768276195721,0.7738768276195721,0.7738768276195721,0.7882579089392522,0.7738768276195721,0.8294401025600736,0.7738768276195721
424,0.9737589844975316,1.0,0.9059269434428084,1.0,0.936870309504097,0.918304299026522,0.9445453145289904,0.918304299026522,0.9707863300314586,0.9059269434428084,0.9576658222802246,0.9047207160481576,0.918304299026522
528,0.9064042401622726,0.9323580231201576,0.9323580231201576,0.9323580231201576,0.9323580231201576,0.9323580231201576,0.9323580231201576,0.9323580231201576,0.9323580231201576,0.8881143388779329,0.9323580231201576,0.9064042401622726,0.9323580231201576
549,0.8568197758790228,0.9028491098915834,0.8795511153053945,0.9028491098915834,0.9028491098915834,0.9028491098915834,0.9028491098915834,0.9028491098915834,0.9028491098915834,0.8986659802469643,0.9028491098915834,0.9028491098915834,0.9028491098915834
624,0.8281630570058833,0.8029355106440134,0.8204637723269302,0.7872773837701429,0.8200374489415201,0.8150590212403936,0.8150590212403936,0.8150590212403936,0.8200374489415201,0.7033393821045347,0.7922558114712694,0.7392466276391487,0.8150590212403936
752,0.7987937726053492,0.8088812324195438,0.9321679589452766,0.7097031435473686,0.6639332361343901,0.6289335930281507,0.7338976550380241,0.7165746029337745,0.6300172156070286,0.6368519440147596,0.6300172156070286,0.5876226444162863,0.6289335930281507
753,0.9555001783072598,0.9555001783072598,0.9609186813543532,0.9555001783072598,0.9555001783072598,0.9555001783072598,0.9555001783072598,0.9555001783072598,0.9555001783072598,0.9555001783072598,0.9555001783072598,0.9555001783072598,0.9555001783072598
911,0.9073297124801156,0.9105941083057868,0.9073297124801156,0.9105941083057868,0.981818905285066,0.9627554035975248,0.9445743088825906,0.990247148342311,0.9157579555373606,0.9255108071950496,0.9301661322099756,0.9627554035975248,0.9627554035975248
930,0.7200794897104759,0.7079841030196856,0.8361518168038724,0.6749486505623559,0.7200794897104759,0.7085870716276718,0.7085870716276718,0.7156282889843499,0.7085870716276718,0.7632205587835861,0.681989867919034,0.6997396704994787,0.7085870716276718
937,0.9157579555373606,0.9850833011107372,0.9575915563659508,0.9850833011107372,0.9105941083057868,0.9543271605402796,0.9575915563659508,0.9543271605402796,0.9575915563659508,0.981818905285066,0.947838704708262,0.947838704708262,0.9543271605402796
1019,0.8450978841584551,0.8172485123330773,0.8114736203033329,0.8450978841584551,0.6811313709740803,0.782004162539447,0.782004162539447,0.782004162539447,0.8450978841584551,0.9088946774211658,0.8058609574080365,0.9362032067372892,0.782004162539447
1088,0.7458307369215823,0.8355081657071238,0.6552903876079231,0.8263876003917479,0.8385609277492699,0.861217595356942,0.8355081657071238,0.861217595356942,0.8355081657071238,0.8655090904057706,0.8355081657071238,0.861217595356942,0.861217595356942
1101,0.9969472379578536,0.9161027499883518,0.9651700050348055,0.9161027499883518,0.9699990753013532,0.9161027499883518,0.9161027499883518,0.9161027499883518,0.9161027499883518,0.9430509126448524,0.9161027499883518,0.9161027499883518,0.9161027499883518
1113,0.9222464113693783,0.9445743088825906,0.9287752030207208,0.9445743088825906,0.9209218027689344,0.9157579555373606,0.9157579555373606,0.9157579555373606,0.9157579555373606,0.9241861985946056,0.9183398791531474,0.9157579555373606,0.9157579555373606
1121,0.957604974340798,0.946503433816368,0.9099863463556916,0.9137021644382828,0.9210878868801214,0.957604974340798,0.957604974340798,0.957604974340798,0.957604974340798,0.9099863463556916,0.946503433816368,0.957604974340798,0.957604974340798
1125,0.7766629162231385,0.8007021041402835,0.8162828344955867,0.8007021041402835,0.7970429001439621,0.7970429001439621,0.7970429001439621,0.7970429001439621,0.7970429001439621,0.8918182528608481,0.7970429001439621,0.7970429001439621,0.7970429001439621
1141,0.8350698319121752,0.8132869885477921,0.7560411395743143,0.8578872334184453,0.8241784102299837,0.8699683743744824,0.8578872334184453,0.8699683743744824,0.8350698319121752,0.7479337880265622,0.8578872334184453,0.8578872334184453,0.8699683743744824
1164,0.8737406190081942,0.9321679589452766,0.8893707059983711,0.9572027470530944,0.9572027470530944,0.9321679589452766,0.9321679589452766,0.87968592794034,0.87968592794034,0.9321679589452766,0.87968592794034,0.87968592794034,0.9321679589452766
1202,0.9779181922858008,0.9779181922858008,0.9462910073996746,0.9496107296967414,0.956333239567898,0.9496107296967414,0.9496107296967414,0.9496107296967414,0.9496107296967414,0.9846407021569574,0.956333239567898,0.956333239567898,0.9496107296967414
1243,1.0,1.0,1.0,1.0,1.0,0.9961581648476712,1.0,0.9961581648476712,1.0,0.9462480870845544,1.0,0.9961581648476712,0.9961581648476712
1246,0.8306790954405764,0.8324554036649775,0.7176061204473366,0.8324554036649775,0.8416136897914162,0.8416136897914162,0.8416136897914162,0.8416136897914162,0.8416136897914162,0.8972863233288185,0.8464427600579635,0.8416136897914162,0.8416136897914162
